"Name","Hometown","Position","Stars","Grade","School"
"Julian ChavezVideo | Scouts Report","Deltona, FLPine Ridge High School","DT","","NR","List"
"Jawan JohnsonVideo | Scouts Report","Garden City, GARobert W. Groves High School","S","","NR","List"
"Jacob RouchVideo | Scouts Report","Kingsburg, CAKingsburg High School","OLB","","NR","List"
"De'niro WilsonVideo | Scouts Report","Augusta, GALucy C. Laney High School","RB","","NR","List"
"Jack HaffnerVideo | Scouts Report","State College, PAState College High School","OLB","","NR","List"
"Ryan EnglerVideo | Scouts Report","Melbourne, FLViera High School","ILB","","NR","List"
"Brian SolomonVideo | Scouts Report","Philadelphia, PABoys' Latin of Philadelphia Charter Scho","DE","","NR","List"
"Jermarco HollowayVideo | Scouts Report","Redford, MILee M. Thurston High School","RB","","NR","List"
"Mike ButlerVideo | Scouts Report","Mountain View, CAMountain View High School","QB","","NR","List"
"Dan SergeyevVideo | Scouts Report","Doylestown, PACentral Bucks West High School","DE","","NR","List"
"Graeme BlackVideo | Scouts Report","Mill Valley, CAMill Valley-Tamalpais High School","QB","","NR","List"
"Jordan TensleyVideo | Scouts Report","Oakland, CAOakland High School","CB","","NR","List"
"Aaron PageVideo | Scouts Report","Youngstown, OHUrsuline High School","QB","","NR","List"
"John ClarkVideo | Scouts Report","Guthrie, OKGuthrie High School","CB","","NR","List"
"Patrick ElchrelVideo | Scouts Report","Charlotte, MICharlotte High School","ILB","","NR","List"
"Nathaniel RodriguezVideo | Scouts Report","Mesa, AZDesert Ridge High School","RB","","NR","List"
"Steven DeWittVideo | Scouts Report","Grand Haven, MIGrand Haven High School","QB","","NR","List"
"Shammah SaidiVideo | Scouts Report","Arlington, TXArlington High School","CB","","NR","List"
"Deshawn JonesVideo | Scouts Report","Flossmoor, ILHomewood-Flossmoor High School","RB","","NR","List"
"Adam ReynoldsVideo | Scouts Report","Louisville, KYTrinity High School","OLB","","NR","List"
"Tausama Sprinkle IIVideo | Scouts Report","Frederick, MDTuscarora High School","WR","","NR","List"
"Lamont BrownVideo | Scouts Report","Suffolk, VANansemond River High School","RB","","NR","List"
"Haesten WoodVideo | Scouts Report","Odessa, TXPermian High School","DT","","NR","List"
"Ter'ra PotterVideo | Scouts Report","De Leon Springs, FLLighthouse Christian Academy","CB","","NR","List"
"Xavier VaesauVideo | Scouts Report","San Ramon, CADougherty Valley High School","RB","","NR","List"
"Quinn ShanbourVideo | Scouts Report","Oklahoma City, OKHeritage Hall High School","QB","","NR","List"
"Cory RagsdaleVideo | Scouts Report","Collinsville, TXCollinsville High School","QB","","NR","List"
"Brandon CankyVideo | Scouts Report","Rolling Hills Estates, CAPeninsula High School","K","","NR","List"
"Blake MeredethVideo | Scouts Report","Gulf Breeze, FLGulf Breeze High School","S","","NR","List"
"Spencer BallVideo | Scouts Report","Charlotte, NCCharlotte Latin School","OLB","","NR","List"
"Jameel BurroughsVideo | Scouts Report","Savannah, GAJenkins High School","WR","","NR","List"
"Nathan WhiteVideo | Scouts Report","Toledo, OHSaint Francis De Sales High","TE","","NR","List"
"Otis MazonVideo | Scouts Report","Gainesville, FLEastside High School","RB","","NR","List"
"Ronald WatsonVideo | Scouts Report","Miami, FLSouth Miami High School","OG","","NR","List"
"Corey Blount Jr.Video | Scouts Report","Owings Mills, MDNew Town High School","RB","","NR","List"
"Jacob MartinezVideo | Scouts Report","Corpus Christi, TXRichard King High School","OLB","","NR","List"
"Nick PergakisVideo | Scouts Report","Hialeah, FLHialeah Miami Lakes High School","QB","","NR","List"
"Steven GibbsVideo | Scouts Report","Decatur, GASouthwest Atlanta Christian Academy","OLB","","NR","List"
"Dan SutherlandVideo | Scouts Report","Edison, NJEdison High School","OG","","NR","List"
"Hudson WorthyVideo | Scouts Report","Charleston, SCPorter-Gaud School","QB","","NR","List"
"Troy Robinson Jr.Video | Scouts Report","Columbus, OHMifflin High School","CB","","NR","List"
"Malcolm HemingwayVideo | Scouts Report","Columbia, MDHammond High School","WR","","NR","List"
"Charlie CourvelleVideo | Scouts Report","Shepherd, TXShepherd High School","DT","","NR","List"
"Dustin JohnsonVideo | Scouts Report","Mandeville, LAFontainebleau High School","WR","","NR","List"
"Dylan JonesVideo | Scouts Report","New Castle, PALaurel High School","RB","","NR","List"
"Frank TraughberVideo | Scouts Report","Cedar Hill, TNJo Byrns High School","RB","","NR","List"
"Seth LangfordVideo | Scouts Report","Alvin, TXManvel High School","OLB","","NR","List"
"Hugo GonzalezVideo | Scouts Report","White Settlement, TXBrewer High School","DE","","NR","List"
"Nazir BarnettVideo | Scouts Report","Union, NJUnion High School","OG","","NR","List"
"Eldridge WilcoxVideo | Scouts Report","Miami, FLMiami Palmetto High School","RB","","NR","List"
"Josh FremdVideo | Scouts Report","Connellsville, PAConnellsville High School","WR","","NR","List"
"Martinais HudsonVideo | Scouts Report","Hemingway, SCCarvers Bay High School","OLB","","NR","List"
"James FairfieldVideo | Scouts Report","Newhall, CAWilliam S. Hart High School","OC","","NR","List"
"Cody  ChaneyVideo | Scouts Report","Plant City, FLPlant City High School","DT","","NR","List"
"Nick KaiserVideo | Scouts Report","Santa Ana, CAMater Dei High School","WR","","NR","List"
"Christian StapletonVideo | Scouts Report","Montvale, NJSaint Joseph Regional High School","WR","","NR","List"
"Kevin BoldingVideo | Scouts Report","Manteca, CAEast Union High School","TE","","NR","List"
"Christian ToberVideo | Scouts Report","San Clemente, CASan Clemente High School","WR","","NR","List"
"Anthony HillVideo | Scouts Report","Delano, CAJohn F. Kennedy High School","RB","","NR","List"
"Christopher GrotonVideo | Scouts Report","Baldwin, NYBaldwin Senior High School","DT","","NR","List"
"Luke FernandezVideo | Scouts Report","Manchester, MDManchester Valley High School","RB","","NR","List"
"Carlos JamesVideo | Scouts Report","Florence, SCSouth Florence High School","WR","","NR","List"
"Justin Van HornVideo | Scouts Report","Monticello, GAJasper County High School","DE","","NR","List"
"Giovanni VivenVideo | Scouts Report","New Britain, CTNew Britain High School","ILB","","NR","List"
"C.J. ReimannVideo | Scouts Report","Vienna, VAOakton High School","ILB","","NR","List"
"Sam LaptadVideo | Scouts Report","Jenks, OKJenks High School","TE","","NR","List"
"Adam LewisVideo | Scouts Report","Fairless Hills, PAPennsbury High School","RB","","NR","List"
"Ryan GoodwinVideo | Scouts Report","Conroe, TXConroe High School","OG","","NR","List"
"Tyler EllenbererVideo | Scouts Report","Phoenix, AZNorth Canyon High School","RB","","NR","List"
"Jahaad SmithVideo | Scouts Report","Linden, NJLinden High School","ATH","","NR","List"
"Terrence LongVideo | Scouts Report","Millbrook, ALStanhope Elmore High School","CB","","NR","List"
"Lewis SimpsonVideo | Scouts Report","Camden, NJCamden High School","OG","","NR","List"
"Amiri HawkinsVideo | Scouts Report","Nashville, TNHillsboro High School","QB","","NR","List"
"Tresean MackeyVideo | Scouts Report","Aurora, ILWaubonsie Valley High School","RB","","NR","List"
"Osana FutiVideo | Scouts Report","Newark, CANewark Memorial High School","ILB","","NR","List"
"Brian KellerVideo | Scouts Report","Runnemede, NJTriton Regional High","QB","","NR","Committed01/31/2012"
"Anthony FelderVideo | Scouts Report","Gastonia, NCAshbrook High School","CB","","NR","List"
"James PhippsVideo | Scouts Report","Milwaukee, WIRiverside University High School","DT","","NR","List"
"Austin BradyVideo | Scouts Report","San Jose, CALynbrook High School","CB","","NR","List"
"Adam NewmanVideo | Scouts Report","West Portsmouth, OHPortsmouth West High School","OG","","NR","List"
"Darien ReynoldsVideo | Scouts Report","Dayton, OHChaminade-Julienne High School","WR","","NR","List"
"Mike FischerVideo | Scouts Report","Wellesley, MASaint Sebastians Country Day School","OG","","NR","List"
"Telly LockhartVideo | Scouts Report","Oakland Park, FLNortheast High School","ILB","","NR","List"
"Seth TinsleyVideo | Scouts Report","Runnemede, NJTriton Regional High","DT","","NR","List"
"Dylan SheffieldVideo | Scouts Report","Wichita Falls, TXWichita Falls High School","QB","","NR","List"
"Macauley KirkVideo | Scouts Report","Somerset, KYSouthwestern-Pulaski High School","OLB","","NR","List"
"Ahmed BouieVideo | Scouts Report","Exeter, PAWyoming Area High School","RB","","NR","List"
"Sean MurrayVideo | Scouts Report","Plymouth, WIPlymouth High School","OLB","","NR","List"
"John McKelveyVideo | Scouts Report","Hunting Valley, OHUniversity School","WR","","NR","List"
"Kwame ShepardVideo | Scouts Report","Phoenix, AZMoon Valley High School","DE","","NR","List"
"Torrence CarlisleVideo | Scouts Report","Lyndhurst, OHBrush High School","ILB","","NR","List"
"Jaylen JamesVideo | Scouts Report","Chamblee, GAChamblee High School","ILB","","NR","List"
"Tyler McKnightVideo | Scouts Report","Blue Springs, MOBlue Springs South High School","OLB","","NR","List"
"Jaquan TitusVideo | Scouts Report","Philadelphia, PAGermantown High School","ILB","","NR","List"
"Antuane EdwardsVideo | Scouts Report","Arlington, TXTimberview High School","ATH","","NR","List"
"Aaron SageVideo | Scouts Report","Queen Creek, AZCopper Canyon High School","CB","","NR","List"
"Percy LawVideo | Scouts Report","Monongahela, PARinggold High School","CB","","NR","List"
"Anthony FlotVideo | Scouts Report","Elgin, TXElgin High School","WR","","NR","List"
"Forrest ParkerVideo | Scouts Report","Walkersville, MDWalkersville High School","RB","","NR","List"
"Kavaski ErvinVideo | Scouts Report","Mesquite, TXMesquite High School","QB","","NR","List"
"Griffin WindhamVideo | Scouts Report","Andalusia, ALAndalusia High School","OG","","NR","List"
"Joseph GammonVideo | Scouts Report","Memphis, TNEast High School","OC","","NR","List"
"Montez LawsonVideo | Scouts Report","Flushing, MIFlushing High School","WR","","NR","List"
"Jack EllixsonVideo | Scouts Report","Wilmington, DEConcord High School","OG","","NR","List"
"Samuel GivensVideo | Scouts Report","Olney, MDOur Lady of Good Counsel High School","DE","","NR","List"
"Chris EdlingVideo | Scouts Report","Corsicana, TXCorsicana High School","TE","","NR","Signed02/01/2012"
"Ryan NaceVideo | Scouts Report","Grain Valley, MOGrain Valley R-5 High School","RB","","NR","List"
"Daniel GardnerVideo | Scouts Report","Las Vegas, NVEldorado High School","RB","","NR","List"
"Jontrae GordonVideo | Scouts Report","Saint James, LASaint James High School","CB","","NR","List"
"Jared LandseadelVideo | Scouts Report","Simi Valley, CAGrace Brethren High School","DE","","NR","List"
"Frantz JosephVideo | Scouts Report","Fort Lauderdale, FLStranahan High School","OG","","NR","List"
"Marcus GarciaVideo | Scouts Report","Santa Fe Springs, CASaint Paul High School","CB","","NR","List"
"Matt GoadVideo | Scouts Report","Lake Forest, ILLake Forest Academy","OLB","","NR","List"
"Jacob McDougallVideo | Scouts Report","North Easton, MAOliver Ames High School","ILB","","NR","List"
"Jamall HamiltonVideo | Scouts Report","Greenville, ALGreenville High School","CB","","NR","List"
"Stephen RiceVideo | Scouts Report","Lancaster, CALancaster High School","RB","","NR","List"
"Calvin MurphyVideo | Scouts Report","Los Angeles, CADorsey High School","RB","","NR","List"
"Jordan GroveVideo | Scouts Report","McDonough, GAUnion Grove High School","RB","","NR","List"
"Tallie CooperVideo | Scouts Report","Dallas, TXSeagoville High School","WR","","NR","List"
"Shaquille HaleVideo | Scouts Report","Augusta, GALucy C. Laney High School","OLB","","NR","List"
"Josier ResidorVideo | Scouts Report","Miami, FLBooker T. Washington High School","OG","","NR","List"
"Leon KeithVideo | Scouts Report","Houston, TXCypress Creek High School","DE","","NR","List"
"Michael DottererVideo | Scouts Report","Gastonia, NCAshbrook High School","OT","","NR","List"
"Devon RodriguezVideo | Scouts Report","Clarksville, TNClarksville High School","QB","","NR","List"
"Jake KearneyVideo | Scouts Report","Livermore, CAGranada High School","OLB","","NR","List"
"Cameron JohnsonVideo | Scouts Report","Dyer, TNGibson County High School","DT","","NR","List"
"Trevon AndresVideo | Scouts Report","Missouri City, TXLawrence E. Elkins High School","QB","","NR","List"
"Frank PatalanoVideo | Scouts Report","Orangevale, CACasa Roble High School","CB","","NR","List"
"Vincenzo DiTrolioVideo | Scouts Report","Flemington, NJHunterdon Central High School","RB","","NR","List"
"Aaron ColeVideo | Scouts Report","Antioch, CADeer Valley High School","CB","","NR","List"
"Ray VaizaVideo | Scouts Report","Socorro, NMSocorro High School","QB","","NR","List"
"Greg CauleyVideo | Scouts Report","Howell, MIHowell High School","QB","","NR","List"
"Jeffery PritchardVideo | Scouts Report","Irvington, ALAlma Bryant High School","DE","","NR","List"
"Devion WoodardVideo | Scouts Report","Voorhees, NJEastern High School","DT","","NR","List"
"Joe O'RourkeVideo | Scouts Report","Cornwall, NYCornwall Central High School","CB","","NR","List"
"A.J. SantiagoVideo | Scouts Report","Bethlehem, PAFreedom High School","RB","","NR","List"
"Connor McKlveenVideo | Scouts Report","Alverton, PASouthmoreland High School","RB","","NR","List"
"Blake OylerVideo | Scouts Report","Louisville, KYLouisville Male High School","WR","","NR","List"
"Milton Walker Jr.Video | Scouts Report","Gibsonville, NCEastern Guilford High School","CB","","NR","List"
"Travis EnixVideo | Scouts Report","Concord, NCCentral Cabarrus High School","ILB","","NR","List"
"Isaac GriffinVideo | Scouts Report","Phelan, CASerrano High School","QB","","NR","List"
"Randall WellsVideo | Scouts Report","Chicago Heights, ILMarian Catholic High School","WR","","NR","List"
"Timothy CusickVideo | Scouts Report","Highlands Ranch, COMountain Vista High School","QB","","NR","List"
"Dorsey NorrisVideo | Scouts Report","Honolulu, HIRadford High School","S","","NR","List"
"Garrett NevilVideo | Scouts Report","Matthews, NCWeddington High School","OG","","NR","List"
"Aaron SmithVideo | Scouts Report","Kennesaw, GAHarrison High School","CB","","NR","List"
"Renzo Scott-RouiseVideo | Scouts Report","Tallahassee, FLLeon High School","FB","","NR","List"
"Braden KurtzVideo | Scouts Report","Grove Hill, ALClark Preparatory School","RB","","NR","List"
"Nick EnriquezVideo | Scouts Report","Chino Hills, CAChino Hills High School","OG","","NR","List"
"Lawrence SmithVideo | Scouts Report","River Ridge, LARiverdale Academy","WR","","NR","List"
"Sean O'DonnellVideo | Scouts Report","El Dorado Hills, CAOak Ridge High School","CB","","NR","List"
"Tyler HoseyVideo | Scouts Report","Arlington, TXBowie High School","WR","","NR","List"
"Jeffery JohnsonVideo | Scouts Report","Pontiac, MIPontiac Central High School","RB","","NR","List"
"Chanunt SayabovornVideo | Scouts Report","Charlestown, MACharlestown High School","RB","","NR","List"
"Malik KnoxVideo | Scouts Report","Brooklyn, NYThomas Jefferson High School","RB","","NR","List"
"Seth BearmanVideo | Scouts Report","Garnett, KSAnderson County High School","OLB","","NR","List"
"Richard ReinertsenVideo | Scouts Report","Esko, MNEsko High School","QB","","NR","List"
"D.J. JonesVideo | Scouts Report","Ravenna, OHRavenna High School","RB","","NR","List"
"Dearius YoungVideo | Scouts Report","Cincinnati, OHPrinceton High School","OT","","NR","List"
"Khalid PryerVideo | Scouts Report","Atlanta, GANorth Atlanta High School","RB","","NR","List"
"Simione HaveaVideo | Scouts Report","Oakland, CAOakland Technical High School","DT","","NR","List"
"Jarrys RollinsVideo | Scouts Report","Gainesville, FLBuchholz High School","CB","","NR","List"
"Brandon BeasleyVideo | Scouts Report","Four Oaks, NCSouth Johnston High School","WR","","NR","List"
"Chris BuryVideo | Scouts Report","Brookline, NHBishop Guertin High School","DE","","NR","List"
"Luke LengrandVideo | Scouts Report","Ellicott City, MDHoward High School","OLB","","NR","List"
"Robert DonaldVideo | Scouts Report","Tacoma, WAMount Tahoma High School","WR","","NR","List"
"Geeavonti GriffinVideo | Scouts Report","Boston, MACathedral High School","RB","","NR","List"
"Kamu GrugierVideo | Scouts Report","Honolulu, HIKamehameha Schools","CB","","NR","List"
"Aaron ProctorVideo | Scouts Report","Oxon Hill, MDOxon Hill High School","RB","","NR","List"
"Franklin StallworthVideo | Scouts Report","Sacramento, CAInderkum High School","RB","","NR","List"
"Ben KriegerVideo | Scouts Report","Lakewood, OHSaint Edward High School","OLB","","NR","List"
"Kennan DavisVideo | Scouts Report","Spring, TXKlein Oak High School","S","","NR","List"
"Quinton HighVideo | Scouts Report","Auburn, ALAuburn High School","CB","","NR","List"
"Matt CanlasVideo | Scouts Report","Irvine, CAIrvine High School","ILB","","NR","List"
"Quentin CorneliusVideo | Scouts Report","Bethlehem, PAFreedom High School","ILB","","NR","List"
"Crystian NavarreteVideo | Scouts Report","Hamburg, ARHamburg High School","WR","","NR","List"
"Kahil HarperVideo | Scouts Report","Staten Island, NYNew Dorp High School","DT","","NR","List"
"D'Angeloe McDonaldVideo | Scouts Report","Anaheim, CAWestern High School","QB","","NR","List"
"Derrick WoodardVideo | Scouts Report","Tracy, CATracy High School","ILB","","NR","List"
"Christopher KarstVideo | Scouts Report","Fenton, MORockwood Summit High School","QB","","NR","List"
"Tyler KasardoVideo | Scouts Report","Pittsburgh, PAPittsburgh Central Catholic H. S.","WR","","NR","List"
"Joseph DugganVideo | Scouts Report","Harmony, PASeneca Valley High School","OLB","","NR","List"
"Parker AshVideo | Scouts Report","Plano, TXPrestonwood Christian Academy","QB","","NR","List"
"Adonis GressomVideo | Scouts Report","Brooklyn, NYThomas Jefferson High School","RB","","NR","List"
"Trent SchuettVideo | Scouts Report","Bridgeport, TXBridgeport High School","WR","","NR","List"
"Nhamdi UzomaVideo | Scouts Report","Knightdale, NCKnightdale High School","OLB","","NR","List"
"Tavis MitchellVideo | Scouts Report","Garner, NCGarner Senior High School","DT","","NR","List"
"Kyle CarterVideo | Scouts Report","Honolulu, HIPunahou School","OT","","NR","List"
"Bo BrummelVideo | Scouts Report","Arlington, WAArlington High School","TE","","NR","List"
"Terrel BlanksVideo | Scouts Report","Woodbridge, VAGar-Field High School","DE","","NR","List"
"Tanner MartinVideo | Scouts Report","Fairhope, ALFairhope High School","S","","NR","List"
"Marcus HomeVideo | Scouts Report","Milwaukee, WIBradley Tech and Trade High School","RB","","NR","List"
"Nakevion LeslieVideo | Scouts Report","Marietta, GAMarietta High School","WR","","NR","List"
"William Armstead IVVideo | Scouts Report","Broken Arrow, OKBroken Arrow High School","WR","","NR","List"
"Zachary BurchVideo | Scouts Report","Lafayette, LAAcadiana High School","OLB","","NR","List"
"Anthony LuckyVideo | Scouts Report","Culver City, CACulver City High School","CB","","NR","List"
"Logan SmithVideo | Scouts Report","Moreno Valley, CAVista Del Lago High School","WR","","NR","List"
"Tyler JonesVideo | Scouts Report","Fairfax, VAFairfax High School","OG","","NR","List"
"Taryn LundVideo | Scouts Report","Page, AZPage High School","WR","","NR","List"
"Russell CokerVideo | Scouts Report","Acworth, GAAllatoona High School","OT","","NR","List"
"Steven RossVideo | Scouts Report","Alexandria, VAHayfield High School","RB","","NR","List"
"Chris PageVideo | Scouts Report","Parker, COChaparral High School","RB","","NR","List"
"Rashaud McKinneyVideo | Scouts Report","Birmingham, ALWoodlawn High School","ILB","","NR","List"
"Mitwain BrownVideo | Scouts Report","Columbia, SCIrmo High School","QB","","NR","List"
"Josh BrownVideo | Scouts Report","Saint Charles, MOFrancis Howell High School","DE","","NR","List"
"Kevin HernandezVideo | Scouts Report","Miami, FLJohn A. Ferguson Senior High School","ILB","","NR","List"
"Jaleel HughesVideo | Scouts Report","Memphis, TNSouthwind High School","DT","","NR","List"
"Chris MachielaVideo | Scouts Report","West Palm Beach, FLThe King's Academy","CB","","NR","List"
"Jake ThomeVideo | Scouts Report","Marysville, CAMarysville High School","OLB","","NR","List"
"Jordan ThomasVideo | Scouts Report","San Antonio, TXJohn Paul Stevens High School","WR","","NR","List"
"Ozioma EjimVideo | Scouts Report","Arlington, TXSummit High School","ILB","","NR","List"
"Terrence YoungVideo | Scouts Report","Concord, CAConcord High School","WR","","NR","List"
"D.J. GatlinVideo | Scouts Report","Shreveport, LAEvangel Christian Academy","CB","","NR","List"
"Bobby TysonVideo | Scouts Report","Mandeville, LAFontainebleau High School","CB","","NR","List"
"Nick ToddVideo | Scouts Report","Warrenton, MOWarren County R-3 High School","WR","","NR","List"
"Clayton BurnettVideo | Scouts Report","Kirkwood, MOKirkwood High School","ILB","","NR","List"
"Brian FrazierVideo | Scouts Report","Uniontown, PAUniontown High School","S","","NR","List"
"D'Vonn SmithVideo | Scouts Report","Oxon Hill, MDPotomac High School","RB","","NR","List"
"Charles ManningVideo | Scouts Report","Las Vegas, NVSunrise Mountain High School","OLB","","NR","List"
"Antwan WalkerVideo | Scouts Report","Saint Petersburg, FLBoca Ciega High School","WR","","NR","List"
"Jesse WrightVideo | Scouts Report","Prichard, ALM. T. Blount High School","DT","","NR","List"
"La'Chris HortonVideo | Scouts Report","Coffeeville, MSCoffeeville High School","ATH","","NR","List"
"Brett BenesVideo | Scouts Report","West Palm Beach, FLCardinal Newman High School","QB","","NR","List"
"Charlie TwittyVideo | Scouts Report","Raleigh, NCEnloe High School","S","","NR","List"
"Jason FinaleVideo | Scouts Report","Rohnert Park, CARancho Cotate High School","DE","","NR","List"
"Nick DiChiaraVideo | Scouts Report","Cambridge, MABuckingham Browne & Nichols H. S.","OLB","","NR","List"
"Travis TaylorVideo | Scouts Report","Vancleave, MSVancleave High School","OLB","","NR","List"
"Andre McDonaldVideo | Scouts Report","Middletown, OHMiddletown High School","ILB","","NR","List"
"Tyler FeldmanVideo | Scouts Report","Cherry Hill, NJCherry Hill High School East","OG","","NR","List"
"Toney PetersVideo | Scouts Report","Huber Heights, OHWayne High School","RB","","NR","List"
"Mason HillVideo | Scouts Report","Savannah, GAJenkins High School","RB","","NR","List"
"Kevin MorganVideo | Scouts Report","Houston, TXCypress Creek High School","DE","","NR","List"
"Joseph WhiteVideo | Scouts Report","Selma, ALSelma High School","OG","","NR","List"
"Danry HargestVideo | Scouts Report","Saint George, UTPine View High School","OLB","","NR","List"
"Ronnie AlexanderVideo | Scouts Report","Indianapolis, INWarren Central High School","WR","","NR","List"
"Ryan WilbornVideo | Scouts Report","Woodstock, GAEtowah High School","RB","","NR","List"
"Malik EdwardsVideo | Scouts Report","Washington, DCSaint Albans School For Boys","DT","","NR","List"
"Dallas SchlegVideo | Scouts Report","Walkerton, INJohn Glenn High School","DE","","NR","List"
"Remle PopeVideo | Scouts Report","Burbank, CABurbank High School","OLB","","NR","List"
"Shane ToubVideo | Scouts Report","Mundelein, ILCarmel Catholic High School","OC","","NR","List"
"Arthur CastilloVideo | Scouts Report","Rosenberg, TXTerry High School","CB","","NR","List"
"Zach SbragiaVideo | Scouts Report","Rio Rico, AZRio Rico High School","QB","","NR","List"
"Zeb HameedVideo | Scouts Report","Sacramento, CASheldon High School","OG","","NR","List"
"Steve EveretteVideo | Scouts Report","Baltimore, MDEdmondson-Westside High School","RB","","NR","List"
"Giovanni PascascioVideo | Scouts Report","Surprise, AZValley Vista High School","WR","","NR","List"
"Brian JonesVideo | Scouts Report","Monroeville, PAGateway High School","CB","","NR","List"
"Jonathan RapleyVideo | Scouts Report","Livermore, CALivermore High School","OLB","","NR","List"
"Nikolas PerdomoVideo | Scouts Report","Miami, FLArchbishop Carroll High School","RB","","NR","List"
"Ryan IgnatovigVideo | Scouts Report","Pottstown, PASaint Pius X High School","OG","","NR","List"
"Chase SeahornVideo | Scouts Report","Crandall, TXCrandall High School","OLB","","NR","List"
"Hewitt O'BrienVideo | Scouts Report","Decatur, ALAustin High School","CB","","NR","List"
"Nehemiah JohnsonVideo | Scouts Report","Concord, NCCox Mill High School","S","","NR","List"
"James DanellaVideo | Scouts Report","Englishtown, NJManalapan High School","OG","","NR","List"
"DuShonta BroughtonVideo | Scouts Report","Lovejoy, GALovejoy High School","CB","","NR","List"
"Felix CedenoVideo | Scouts Report","Miami, FLMiami Killian High School","DE","","NR","List"
"Kyle OakleyVideo | Scouts Report","Allen Park, MIAllen Park High School","RB","","NR","List"
"DeEndre Jefferson-FieldsVideo | Scouts Report","Beaufort, SCBeaufort High School","DT","","NR","List"
"Hayward AngelettaVideo | Scouts Report","Marietta, GAWheeler High School","DT","","NR","List"
"Rudolph HenriquezVideo | Scouts Report","Irvington, NJIrvington High School","WR","","NR","List"
"Rashard WrotenVideo | Scouts Report","Cornwall, NYCornwall Central High School","CB","","NR","List"
"Eric KennedyVideo | Scouts Report","Frederick, MDFrederick High School","RB","","NR","List"
"Ryan RichardsonVideo | Scouts Report","Sanford, FLSeminole High School","CB","","NR","List"
"Jimmy Fairfield-SonnVideo | Scouts Report","Old Lyme, CTManchester High School","S","","NR","List"
"Michael ChurchVideo | Scouts Report","Kannapolis, NCA. L. Brown High School","QB","","NR","List"
"Tyler WetherfordVideo | Scouts Report","Gainesville, GANorth Hall High School","DT","","NR","List"
"Anthony BrignolaVideo | Scouts Report","Boca Raton, FLWest Boca Raton High School","DE","","NR","List"
"Nestor GarciaVideo | Scouts Report","Modesto, CAModesto High School","DT","","NR","List"
"Devin MerrittVideo | Scouts Report","Wyndmoor, PALa Salle College High School","WR","","NR","List"
"Artie McClellanVideo | Scouts Report","Milton, VTMilton High School","RB","","NR","List"
"Brandon UdemeVideo | Scouts Report","The Woodlands, TXThe Woodlands High School","OG","","NR","List"
"Tyler GordonVideo | Scouts Report","Perrysburg, OHPerrysburg High School","WR","","NR","List"
"Joseph SmithVideo | Scouts Report","Easley, SCEasley High School","K","","NR","List"
"Quincey DanielsVideo | Scouts Report","San Antonio, TXJames Madison High School","RB","","NR","List"
"Jeremy ArmstrongVideo | Scouts Report","Springfield, OHKenton Ridge High School","WR","","NR","List"
"Jamarcus RobinsVideo | Scouts Report","Mesquite, TXPoteet High School","RB","","NR","List"
"Eric JohnsonVideo | Scouts Report","Elkhorn, WIElkhorn Area High School","DT","","NR","List"
"Je'Quillan BowersVideo | Scouts Report","Sylvania, OHSouthview High School","RB","","NR","List"
"Christian SandovalVideo | Scouts Report","Paramount, CAParamount High School","QB","","NR","List"
"Bryan RhodesVideo | Scouts Report","South Huntington, NYSaint Anthony's High School","DT","","NR","List"
"Isaiah HarrisVideo | Scouts Report","Wilmington, NCEmsley A. Laney High School","RB","","NR","List"
"Eric BrownVideo | Scouts Report","Van, TXVan High School","OLB","","NR","List"
"Savon RobinsonVideo | Scouts Report","Staunton, VARobert E. Lee High School","OLB","","NR","List"
"Javon HendersonVideo | Scouts Report","Saint Louis, MOOakville High School","ATH","","NR","List"
"Guy Williams IIVideo | Scouts Report","Tolleson, AZCactus High School","ILB","","NR","List"
"Camron WilliamsVideo | Scouts Report","Dallas, TXH. Grady Spruce High School","WR","","NR","List"
"Heath StevensVideo | Scouts Report","Canton, NCPisgah High School","TE","","NR","List"
"Charles GowansVideo | Scouts Report","Lake Dallas, TXLake Dallas High School","S","","NR","List"
"Cody FailorVideo | Scouts Report","Carlisle, PACarlisle High School","QB","","NR","List"
"Jordan QuinnVideo | Scouts Report","Hammond, LAHammond High School","CB","","NR","List"
"Adam DunnVideo | Scouts Report","Huntsville, ALPope John Paul II Catholic HS","K","","NR","List"
"Larry SimsVideo | Scouts Report","Nashville, TNPearl-Cohn High School","RB","","NR","List"
"Dylan BriggsVideo | Scouts Report","Choctaw, OKChoctaw High School","OLB","","NR","List"
"Drew DavisVideo | Scouts Report","Chapel Hill, NCEast Chapel Hill High School","QB","","NR","List"
"Duan JohnsonVideo | Scouts Report","Shawnee Mission, KSShawnee Mission North High School","RB","","NR","List"
"De'juan WebbVideo | Scouts Report","Hillside, ILProviso West High School","CB","","NR","List"
"Kurtis HanceVideo | Scouts Report","Patterson, CAPatterson High School","OG","","NR","List"
"Aturo Morgan Jr.Video | Scouts Report","Lakewood, OHLakewood High School","WR","","NR","List"
"Bryce SeldersVideo | Scouts Report","Amite, LAAmite High School","CB","","NR","List"
"Joe MartinezVideo | Scouts Report","Merced, CAMerced High School","OLB","","NR","List"
"Christopher BonadieVideo | Scouts Report","Peoria, AZLiberty High School","ILB","","NR","List"
"Larry OldenburgVideo | Scouts Report","Rocky River, OHLutheran West High School","ILB","","NR","List"
"Dominic SeceroVideo | Scouts Report","Wilmington, NCEugene Ashley High School","ILB","","NR","List"
