"Name","Hometown","Position","Stars","Grade","School"
"Cody MasonVideo | Scouts Report","Charleston, ILCharleston High School","FB","","NR","List"
"Mark HallVideo | Scouts Report","Groton, CTR. E. Fitch Senior High School","ILB","","NR","List"
"Henry BingVideo | Scouts Report","Greenbelt, MDEleanor Roosevelt High School","DE","","NR","List"
"Freddy WilliamsVideo | Scouts Report","Fairborn, OHFairborn High School","RB","","NR","List"
"Jeremy WattsVideo | Scouts Report","Dallas, TXCarter High School","CB","","NR","List"
"Chantz BirchVideo | Scouts Report","College Park, GABenjamin E. Banneker High School","OC","","NR","List"
"Trent HarrisonVideo | Scouts Report","Middleton, IDMiddleton High School","QB","","NR","List"
"Brady WeschVideo | Scouts Report","Charleston, ILCharleston High School","OT","","NR","List"
"Emmanuel PerezVideo | Scouts Report","Miramar, FLEverglades High School","DE","","NR","Signed"
"Luther WareVideo | Scouts Report","Bay City, MIBay City Central High School","RB","","NR","List"
"Donte HolmesVideo | Scouts Report","Greenbelt, MDEleanor Roosevelt High School","WR","","NR","List"
"Chuck MajorVideo | Scouts Report","Tulsa, OKBishop Kelley High School","OT","","NR","List"
"Jay OehringVideo | Scouts Report","Cameron, MOCameron R-1 High School","DT","","NR","List"
"Jason FordVideo | Scouts Report","Belleville, ILAlthoff Catholic High School","RB","","NR","List"
"Rey TroyVideo | Scouts Report","Fairborn, OHFairborn High School","WR","","NR","List"
"Jordan BlockVideo | Scouts Report","Alma, MIAlma High School","ILB","","NR","List"
"Everette WayVideo | Scouts Report","College Park, GABenjamin E. Banneker High School","DE","","NR","List"
"Terrance GanawayVideo | Scouts Report","De Kalb, TXDe Kalb High School","ATH","","NR","Signed"
"Eric OrtegaVideo | Scouts Report","Staten Island, NYSt. Peter's Boys High School","WR","","NR","List"
"Deonte PaulVideo | Scouts Report","Kansas City, MOUniversity Academy Charter School","WR","","NR","List"
"Damonti RoyalstonVideo | Scouts Report","College Park, GABenjamin E. Banneker High School","WR","","NR","List"
"Ted PlunkettVideo | Scouts Report","Trenton, NJThe Peddie School","RB","","NR","List"
"Brandon MurphyVideo | Scouts Report","Greenbelt, MDEleanor Roosevelt High School","WR","","NR","List"
"Zach SloanVideo | Scouts Report","McGehee, ARMcGehee High School","OG","","NR","List"
"Michael HicksVideo | Scouts Report","Dallas, TXCarter High School","RB","","NR","List"
"Tyler BruceVideo | Scouts Report","Lizton, INTri West High School","QB","","NR","List"
"Aaron Bagsby Jr.Video | Scouts Report","Henderson, NV","S(POST)","","NR","Signed"
"Major CharlesVideo | Scouts Report","Tulsa, OKBishop Kelley High School","OT","","NR","List"
"Jamal WootenVideo | Scouts Report","Greenbelt, MDEleanor Roosevelt High School","RB","","NR","List"
"Alex BirtonVideo | Scouts Report","Fort Smith, ARNorthside High School","OT","","NR","Signed"
"Chris HarperVideo | Scouts Report","Wichita, KSWichita Collegiate School","RB","","NR","List"
"Logan McGuireVideo | Scouts Report","Saint Charles, MODuchesne High School","RB","","NR","List"
"Mike AventVideo | Scouts Report","Greenbelt, MDEleanor Roosevelt High School","RB","","NR","List"
"Kevin WuVideo | Scouts Report","Lexington, MALexington High School","CB","","NR","List"
"Brandon ChappelleVideo | Scouts Report","College Park, GABenjamin E. Banneker High School","OG","","NR","List"
"Reggie HildebrandtVideo | Scouts Report","Greenbelt, MDEleanor Roosevelt High School","CB","","NR","List"
"Reggie DixonVideo | Scouts Report","Plainfield, NJPlainfield High School","ATH","","NR","Signed"
"Barry CunninghamVideo | Scouts Report","Clarksville, TNNortheast High School","QB","","NR","List"
"Jay SpinksVideo | Scouts Report","Greenbelt, MDEleanor Roosevelt High School","WR","","NR","List"
"Stephen EscoffierVideo | Scouts Report","Fairborn, OHFairborn High School","TE","","NR","List"
"Jordan WescottVideo | Scouts Report","Bridgeville, DEWoodbridge Jr.-Sr. High School","RB","","NR","List"
"Jason KoperVideo | Scouts Report","Washington, MOSaint Francis Borgia Reg H. S.","OT","","NR","List"
"Jeffrey BrooksVideo | Scouts Report","Washington, DCWoodrow Wilson High School","QB","","NR","List"
"Justin WintersVideo | Scouts Report","Greenbelt, MDEleanor Roosevelt High School","OLB","","NR","List"
"Jared FreeVideo | Scouts Report","Ponchatoula, LAPonchatoula High School","DT","","NR","List"
"Chris EsteppVideo | Scouts Report","Fairborn, OHFairborn High School","QB","","NR","List"
"Andrew SamsonVideo | Scouts Report","Bloomfield Hills, MIAndover High School","K","","NR","List"
"Aaron WebbVideo | Scouts Report","Roanoke, VA","OLB(POST)","","NR","Committed"
"John ArredondoVideo | Scouts Report","Merced, CAStone Ridge Christian High School","RB","","NR","List"
"Dan WittsVideo | Scouts Report","Central Village, CTPlainfield High School","RB","","NR","List"
"Dennis FahertyVideo | Scouts Report","West Islip, NYWest Islip High School","OT","","NR","List"
"Tom WojahnVideo | Scouts Report","Horicon, WIHoricon High School","RB","","NR","List"
"Callary AsbbyVideo | Scouts Report","Lexington, NCCentral Davidson Senior High School","OT","","NR","List"
"Eugene KinlawVideo | Scouts Report","Homerville, GAClinch County High School","DT","","NR","Signed"
"Wendell FairleyVideo | Scouts Report","Lucedale, MSGeorge County High School","WR","","NR","List"
"Darren WolfeVideo | Scouts Report","Walthill, NEWalthill Public High School","DT","","NR","List"
"Jonathan SaxonVideo | Scouts Report","Orangeburg, SCOrangeburg Wilkinson High School","TE","","NR","List"
"Anthony HarryVideo | Scouts Report","Lumberton, MSLumberton High School","WR","","NR","List"
"Tom BahnickVideo | Scouts Report","Vernon Hills, ILVernon Hills High School","RB","","NR","List"
"Phil PleasantVideo | Scouts Report","Norfolk, VALake Taylor High School","WR","","NR","List"
"Cameron AschenbrennerVideo | Scouts Report","De Pere, WIDe Pere High School","RB","","NR","List"
"Burundi DavisVideo | Scouts Report","Georgetown, TXGeorgetown High School","RB","","NR","List"
"Cody WidelskiVideo | Scouts Report","Mayfield, KYGraves County High School","OC","","NR","List"
"Adam MehrerVideo | Scouts Report","Midlothian, VAClover Hill High School","WR","","NR","List"
"Cody FarneyVideo | Scouts Report","Portsmouth, OHPortsmouth High School","OT","","NR","List"
"Tyler RamboughVideo | Scouts Report","Jerome, IDJerome High School","OG","","NR","List"
"Kameron WolfeVideo | Scouts Report","Camas Valley, ORCamas Valley Public School","TE","","NR","List"
"Justin SchaafVideo | Scouts Report","Erie, PAMcDowell High School","ILB","","NR","List"
"Dwayne HartVideo | Scouts Report","Pine Valley, CAMountain Empire High School","TE","","NR","List"
"Bryan WorthenVideo | Scouts Report","Stockton, CABrookside Christian High School","OC","","NR","List"
"Andrew PlumleyVideo | Scouts Report","Burlington, VTBurlington High School","RB","","NR","List"
"Shawn AsherVideo | Scouts Report","London, KYNorth Laurel High School","WR","","NR","List"
"Lashun WardVideo | Scouts Report","Chicago, ILHarper High School","WR","","NR","List"
"Michael BuschVideo | Scouts Report","Findlay, OHLiberty Benton High School","K","","NR","List"
"Victor OrdonezVideo | Scouts Report","Pharr, TXPharr-San Juan-Alamo North H.S.","TE","","NR","List"
"Ceth DavisVideo | Scouts Report","Cedar Rapids, IAWashington Senior High School","OT","","NR","List"
"Lucas WellsVideo | Scouts Report","Cynthiana, KYHarrison County High School","RB","","NR","List"
"Edward FergusonVideo | Scouts Report","Hollywood, FLChaminade-Madonna College Prep","OT","","NR","List"
"Jerome FieldVideo | Scouts Report","Memphis, TNMitchell High School","RB","","NR","List"
"Jacoby MonroeVideo | Scouts Report","Jacksonville, FLSandalwood High School","DE","","NR","List"
"Andrew FarnsworthVideo | Scouts Report","New Holland, PAGarden Spot High School","OG","","NR","List"
"Wayne TaylorVideo | Scouts Report","Summersville, WVNicholas County High School","OG","","NR","List"
"Cameron WalkerVideo | Scouts Report","Fayetteville, ARFayetteville High School","WR","","NR","List"
"Lamont SondsVideo | Scouts Report","Lovejoy, GALovejoy High School","DE","","NR","List"
"Justin RamirezVideo | Scouts Report","Baldwin Park, CABaldwin Park High School","OG","","NR","List"
"Jerrod WoltersomVideo | Scouts Report","Kalamazoo, MIKalamazoo Christian High School","RB","","NR","List"
"Linval JosephVideo | Scouts Report","Alachua, FLSanta Fe High School","OT","","NR","Signed"
"Mark SchiavoneVideo | Scouts Report","Jackson, NJJackson Memorial High School","RB","","NR","List"
"Jared HartVideo | Scouts Report","Wichita, KSWichita Southeast High School","DT","","NR","List"
"Andrew BaileyVideo | Scouts Report","Prince George, VAPrince George High School","OC","","NR","List"
"Brandon NewtonVideo | Scouts Report","Madisonville, TNSequoyah High School","TE","","NR","List"
"Briley WorthingotnVideo | Scouts Report","Weatherford, TXWeatherford High School","QB","","NR","List"
"Alonzo PoeVideo | Scouts Report","Amherst, VAAmherst County High School","RB","","NR","List"
"Corey AshleyVideo | Scouts Report","Dayton, OHStebbins High School","RB","","NR","List"
"Justin HickmanVideo | Scouts Report","Chicago, ILHubbard High School","OLB","","NR","Signed"
"Chris LittletonVideo | Scouts Report","Harrison, OHWilliam Henry Harrison High School","DT","","NR","List"
"Terrell JohsonVideo | Scouts Report","Silas, ALSouthern Choctaw High School","OLB","","NR","List"
"Ben ZacharyVideo | Scouts Report","Burnsville, MNBurnsville High School","WR","","NR","List"
"Joseph OrfiniVideo | Scouts Report","Washington, DCGonzaga College High School","QB","","NR","List"
"Chris DavisVideo | Scouts Report","Troup, TXTroup High School","RB","","NR","List"
"Andre GagneVideo | Scouts Report","South Hadley, MASouth Hadley High School","ILB","","NR","List"
"Stan WarrenhuffmanVideo | Scouts Report","Cincinnati, OHMount Healthy High School","WR","","NR","List"
"Mark BlumesteinVideo | Scouts Report","Flossmoor, ILHomewood-Flossmoor High School","OLB","","NR","List"
"Lewis FieldVideo | Scouts Report","Charles City, IAFloyd High School","OT","","NR","List"
"Andrew RogersVideo | Scouts Report","Kansas City, MOArchbishop O'Hara High School","RB","","NR","List"
"Scott ShugertVideo | Scouts Report","Oregon City, OROregon City High School","OT","","NR","Signed"
"LaRondo TuckerVideo | Scouts Report","Harrisburg, PA","ILB(POST)","","NR","List"
"Johnny FieldsVideo | Scouts Report","Fresno, CAFresno High School","WR","","NR","List"
"John FarrierVideo | Scouts Report","Comstock Park, MIComstock Park High School","OT","","NR","List"
"Zach TaylorVideo | Scouts Report","Chillicothe, OHUnioto High School","WR","","NR","List"
"James WalkerVideo | Scouts Report","San Jose, CASan Jose City College","RB","","NR","List"
"Nicholas SorianoVideo | Scouts Report","Basking Ridge, NJRidge High School","QB","","NR","List"
"Ed SpeightsVideo | Scouts Report","Warren, MIWarren Woods Tower High","TE","","NR","List"
"Juluis FlemingVideo | Scouts Report","Baton Rouge, LACatholic High School","RB(LQ)","","NR","Signed"
"Jared PowellVideo | Scouts Report","Andalusia, ALPleasant Home High School","WR","","NR","List"
"Justin EggenVideo | Scouts Report","Warrensburg, MOWarrensburg High School","OT","","NR","List"
"Alex RamosVideo | Scouts Report","Columbia, SCDreher High School","RB","","NR","List"
"Trey PorterVideo | Scouts Report","Malden, MOMalden High School","RB","","NR","List"
"Eddie WongVideo | Scouts Report","Twentynine Palms, CATwentynine Palms High School","DT","","NR","List"
"Eric SchuldtVideo | Scouts Report","Moline, ILMoline Senior High School","OG","","NR","List"
"Leron BarnettVideo | Scouts Report","Largo, FLLargo High School","OG","","NR","List"
"Tom RamseyVideo | Scouts Report","Peoria, AZCentennial High School","OC","","NR","List"
"Ryan HartkeVideo | Scouts Report","Saint Henry, OHSaint Henry High School","ILB","","NR","Signed"
"Breton NewcostVideo | Scouts Report","Port Arthur, TXMemorial High School","CB","","NR","List"
"Rick BenjaminVideo | Scouts Report","Lynchburg, VAHeritage High School","RB","","NR","List"
"Bryce BaileyVideo | Scouts Report","Modesto, CACentral Catholic High School","RB","","NR","List"
"Ben JureviciusVideo | Scouts Report","Cleveland, OHSaint Ignatius High School","CB","","NR","List"
"Mitchell NicholasVideo | Scouts Report","Tucson, AZCanyon Del Oro High School","WR","","NR","List"
"David WallaceVideo | Scouts Report","Hammond, INMorton Senior High School","RB","","NR","List"
"Jacob WoughVideo | Scouts Report","Berkeley Springs, WVBerkeley Springs High School","DT","","NR","List"
"Julian PoindexterVideo | Scouts Report","Bedford, VALiberty High School","QB","","NR","List"
"Mike OlejarcykVideo | Scouts Report","Branford, CTBranford High School","OT","","NR","List"
"Wesley HaleVideo | Scouts Report","Morristown, TNMorristown-Hamblen West High School","FB","","NR","Signed"
"Kerry ShannonVideo | Scouts Report","Winchester, VAJames Wood High School","OT","","NR","List"
"Demario RiversVideo | Scouts Report","Monticello, FLJefferson County High School","QB","","NR","List"
"Quin AshleyVideo | Scouts Report","Paris, TXParis High School","QB","","NR","Signed"
"Chris JacksonVideo | Scouts Report","Lake Village, ARLakeside High School","RB","","NR","List"
"Nate NeiferVideo | Scouts Report","Elsie, MIOvid-Elsie High School","RB","","NR","List"
"Jarred HaymoreVideo | Scouts Report","Sierra Vista, AZBuena High School","RB","","NR","List"
"Anthony JonesVideo | Scouts Report","Chicago, ILHubbard High School","OG","","NR","List"
"Byron TysonVideo | Scouts Report","Greenville, NCJ. H. Rose High School","OLB","","NR","Signed"
"Zach LitwillerVideo | Scouts Report","Middleton, MIFulton High School","DT","","NR","List"
"Terry CarterVideo | Scouts Report","West Monroe, LAWest Monroe High School","CB","","NR","Signed"
"Terran SprewellVideo | Scouts Report","Glendale, CAHerbert Hoover High School","ILB","","NR","List"
"Dennis GodfreyVideo | Scouts Report","Sanford, NCLee County High School","TE(LQ)","","NR","Signed"
"Jason JacksonVideo | Scouts Report","Fort Worth, TXNorth Crowley High School","WR","","NR","Committed"
"Julius RogersVideo | Scouts Report","Fordyce, ARFordyce High School","CB","","NR","List"
"Mark CabatayVideo | Scouts Report","Vicksburg, MSVicksburg High School","DT","","NR","List"
"Sam ZelinskasVideo | Scouts Report","Fort Walton Beach, FLFort Walton Beach High School","WR","","NR","List"
"Jason MartinsonVideo | Scouts Report","North Richland Hills, TXBirdville High School","WR","","NR","Committed"
"Andre AutreyVideo | Scouts Report","Radcliff, KYNorth Hardin High School","CB","","NR","List"
"David WilliamsVideo | Scouts Report","Bethesda, MDBethesda-Chevy Chase High School","WR","","NR","List"
"Jacob Orr-zodyVideo | Scouts Report","Greenfield, OHMcClain High School","QB","","NR","List"
"Claude DavisVideo | Scouts Report","New Berlin, NYUnadilla Valley Central High School","OT","","NR","List"
"Dele AyoolaVideo | Scouts Report","Plantation, FLSouth Plantation High School","TE","","NR","List"
"Jordan KramerVideo | Scouts Report","Fort Thomas, KYHighlands High School","RB","","NR","List"
"Jesse HowardVideo | Scouts Report","Kenton, OHKenton High School","RB","","NR","List"
"Freddie DaleVideo | Scouts Report","Pittsboro, NCNorthwood High School","ILB","","NR","List"
"Colin GallagherVideo | Scouts Report","Atlanta, GAMarist School","K","","NR","List"
"Tyler GillilandVideo | Scouts Report","Blountsville, ALSusan Moore High School","TE","","NR","List"
"Ben ArmerVideo | Scouts Report","Janesville, WIParker High School","K","","NR","Signed"
"Zach FosterVideo | Scouts Report","Herndon, VAHerndon High School","K","","NR","List"
"Kendal McClendonVideo | Scouts Report","Arp, TXArp High School","QB","","NR","List"
"Frank RatiniVideo | Scouts Report","Elmhurst, ILImmaculate Conception High","OG","","NR","List"
"Matt KellyVideo | Scouts Report","Wood River Junc., RIChariho Regional High School","WR","","NR","List"
"Stefvon Rogers-brownVideo | Scouts Report","Grand Rapids, MIGrand Rapids Central High School","OLB","","NR","List"
"Ryan DealVideo | Scouts Report","Blue Ridge, GAFannin County High School","QB","","NR","List"
"Jeffrey MaehlVideo | Scouts Report","Paradise, CAParadise High School","CB","","NR","Signed"
"Jamorris HawkinsVideo | Scouts Report","York, ALSumter County High School","FB","","NR","List"
"Jayme BenchVideo | Scouts Report","Parker, COChaparral High School","S","","NR","List"
"Brad RogersVideo | Scouts Report","Raceland, KYRaceland-Worthington High School","RB","","NR","List"
"Ronald VeceVideo | Scouts Report","Bethany, CT","S(POST)","","NR","List"
"Dexter MerrittVideo | Scouts Report","Chesapeake, VAOscar Frommel Smith High School","QB","","NR","List"
"Sam PopeVideo | Scouts Report","Summit, MSSouthwest Mississippi Com. College","S(JC)","","NR","Signed"
"Ryan MorrisVideo | Scouts Report","Berkeley Springs, WVBerkeley Springs High School","TE","","NR","List"
"Kris FierroVideo | Scouts Report","La Habra, CASonora High School","QB","","NR","List"
"Spencer HensleyVideo | Scouts Report","Alexander, NCErwin High School","ILB","","NR","List"
"Hakim CartwrightVideo | Scouts Report","Lindenwold, NJLindenwold High School","RB","","NR","List"
"Samuel WashingtonVideo | Scouts Report","Natchez, MSNatchez High School","S","","NR","List"
"Heath WoodruffVideo | Scouts Report","Elmore, ALEdgewood Academy","RB","","NR","List"
"Nick TeerVideo | Scouts Report","Waynesville, MOWaynesville High School","FB","","NR","List"
"Monturious HowardVideo | Scouts Report","Monroe, LANeville High School","RB","","NR","List"
"Robert WalkerVideo | Scouts Report","New Haven, CTHyde Leadership School","QB","","NR","List"
"Brandon HiltVideo | Scouts Report","Ozark, MOOzark High School","DE","","NR","List"
"Greg MezaVideo | Scouts Report","Napa, CAVintage High School","OT","","NR","List"
"Joevonte MayesVideo | Scouts Report","Milwaukie, ORRex Putnam High School","RB","","NR","List"
"Mike StadlerVideo | Scouts Report","Harrisonville, MOHarrisonville High School","K","","NR","List"
"Darius PhillipsVideo | Scouts Report","Columbus, GAHardaway High School","OG","","NR","List"
"Corey NorthcuttVideo | Scouts Report","Cleveland, ALCleveland High School","RB","","NR","List"
"Korey ReynoldsVideo | Scouts Report","Birmingham, ALHoover High School","DE","","NR","Signed"
"Kenneth HallVideo | Scouts Report","Detroit, MICass Technical High School","WR","","NR","List"
"Thomas BarnesVideo | Scouts Report","Dublin, GADublin High School","OLB","","NR","Signed"
"Bo HodgkissVideo | Scouts Report","Pittsburgh, PASeton-La Salle High School","WR","","NR","List"
"Kyle CoxVideo | Scouts Report","Mont Belvieu, TXBarbers Hill High","DE","","NR","Signed"
"Chase CallisonVideo | Scouts Report","Memphis, TNRaleigh-Egypt High School","ILB","","NR","List"
"Colin GilbertVideo | Scouts Report","Tucson, AZIronwood Ridge High School","WR","","NR","List"
"Josh JellisonVideo | Scouts Report","Plainfield, INPlainfield High School","OG","","NR","List"
"Will GoggansVideo | Scouts Report","Douglas, GACoffee High School","K","","NR","Signed"
"Alex IachettaVideo | Scouts Report","Manasquan, NJManasquan High School","DE","","NR","List"
"James WiggingVideo | Scouts Report","Sylmar, CASylmar High School","TE","","NR","List"
"Josh PowellVideo | Scouts Report","Summerville, GAChattooga High School","OG","","NR","List"
"Dillon EggerVideo | Scouts Report","Cedar Bluffs, NECedar Bluffs High School","QB","","NR","List"
"Jabrel MinesVideo | Scouts Report","Milford, VACaroline High School","RB","","NR","List"
"Jonathan RamosVideo | Scouts Report","Arlington, VAWakefield High School","RB","","NR","List"
"Devin VealVideo | Scouts Report","Sierra Vista, AZBuena High School","WR","","NR","Signed"
"Javandon VallareVideo | Scouts Report","Lake Charles, LALake Charles Boston High School","QB","","NR","List"
"Dyrell PosheaVideo | Scouts Report","Hemingway, SCCarvers Bay High School","DT","","NR","List"
"Clifford WooVideo | Scouts Report","Salinas, CAAlisal High School","RB","","NR","List"
"Eric CountsVideo | Scouts Report","Nashville, TNStratford High School","OT","","NR","List"
"Steve HeroldVideo | Scouts Report","Sartell, MNSartell High School","OT","","NR","List"
"Aaron SchulteVideo | Scouts Report","Norfolk, NENorfolk Catholic School","OT","","NR","Signed"
"Davis HarrisonVideo | Scouts Report","Moody, ALMoody High School","QB","","NR","List"
"Jimmy BoylesVideo | Scouts Report","Pine Plains, NYStissing Mountain High School","QB","","NR","List"
"Sam BarnettVideo | Scouts Report","Clinton, MSClinton High School","DT","","NR","List"
"Antwan DavisVideo | Scouts Report","Fort Lauderdale, FLSaint Thomas Aquinas High School","OLB","","NR","Signed"
"Kyle RandolphVideo | Scouts Report","Englewood, COCherry Creek High School","RB","","NR","List"
"Byron ThorpeVideo | Scouts Report","Dry Fork, VATunstall Senior High School","OT","","NR","List"
"Steve MandrusVideo | Scouts Report","Downers Grove, ILDowners Grove South High School","CB","","NR","List"
"Jeff HartlingVideo | Scouts Report","Plum City, WIPlum City High School","TE","","NR","List"
"Kenny JacksonVideo | Scouts Report","Youngstown, OHLiberty High School","CB","","NR","Signed"
"Alonzo BennettVideo | Scouts Report","Pendleton, SCPendleton High School","FB","","NR","List"
"Daniel PadillaVideo | Scouts Report","Corona, CACorona Senior High School","K","","NR","Signed"
"Greg BleierVideo | Scouts Report","Lagrangeville, NYArlington High School","RB","","NR","List"
"Kemaray FunderburkVideo | Scouts Report","Fairburn, GACreekside High School","CB","","NR","List"
"Mitch HetterleVideo | Scouts Report","Anacortes, WAAnacortes High School","ILB","","NR","List"
"Anthony ScottVideo | Scouts Report","Piscataway, NJPiscataway High School","DE","","NR","List"
"Taylor FisherVideo | Scouts Report","Wake Forest, NCWake Forest High School","S","","NR","List"
"David HarshVideo | Scouts Report","Warren, OHHarding High School","S","","NR","List"
"Greg KafafVideo | Scouts Report","Wayne, NJDePaul Catholic High School","OT","","NR","List"
"Zack BrownVideo | Scouts Report","Hugo, OKHugo High School","WR","","NR","List"
"Kevin KowalskiVideo | Scouts Report","Macedonia, OHNordonia High School","OT","","NR","Signed"
"Bryce NicholsVideo | Scouts Report","Sahuarita, AZSahuarita High School","DT","","NR","List"
"Andy JohnsonVideo | Scouts Report","Smithfield, NCSmithfield-Selma Senior High","DT","","NR","List"
"Eric WallaceVideo | Scouts Report","Pine Bluff, ARPine Bluff High School","RB","","NR","List"
"Alvin WrightVideo | Scouts Report","Lynchburg, VAHeritage High School","DT","","NR","List"
"Kris PoindexterVideo | Scouts Report","Avondale, AZWestview High School","OC","","NR","List"
"Mike GreenVideo | Scouts Report","Boerne, TXBoerne High School","QB","","NR","List"
"Quamorris DixonVideo | Scouts Report","Newnan, GANewnan High School","WR","","NR","List"
"Jake KessenVideo | Scouts Report","Crescent, OKCrescent High School","DT","","NR","List"
"James CaseyVideo | Scouts Report","Azle, TX","DE","","NR","Signed"
"Zack RizutoVideo | Scouts Report","Aberdeen, MDAberdeen High School","RB","","NR","List"
"Brad FreemanVideo | Scouts Report","Westlake Village, CAOaks Christian High School","CB","","NR","List"
"Anthony AtkinsVideo | Scouts Report","Standish, MEBonny Eagle High School","TE","","NR","List"
"Chuck JacksonVideo | Scouts Report","Rochester, NYIrondequoit High School","RB","","NR","List"
"Nate NelandVideo | Scouts Report","Frankfort, KYFranklin County High School","OT","","NR","List"
"Shedrick HaynesVideo | Scouts Report","Palmetto, FLPalmetto High School","QB","","NR","List"
"Nick AdamsVideo | Scouts Report","Walterboro, SCColleton County High School","WR","","NR","Signed"
"Alex KaufmanVideo | Scouts Report","West Chester, OHLakota West High School","OLB","","NR","Signed"
"Jerrell McDanielVideo | Scouts Report","East Saint Louis, ILEast St. Louis High School","WR","","NR","Signed"
"Zach LivingstonVideo | Scouts Report","Harrisonville, MOHarrisonville High School","FB","","NR","List"
"Zach WelchVideo | Scouts Report","Greensboro, NCSouthern Guilford High School","DT","","NR","List"
"Ian StormVideo | Scouts Report","Puyallup, WACascade Christian High School","OLB","","NR","List"
"Johnathan RodriguesVideo | Scouts Report","Kearney, NJKearny High School","OG","","NR","List"
"A.J. HallVideo | Scouts Report","Waterbury, CT","ILB(POST)","","NR","List"
"Reid SingletonVideo | Scouts Report","Fort Worth, TXNorth Crowley High School","CB","","NR","Signed"
"Spencer RogersVideo | Scouts Report","Carrollton, TXHebron High School","OG","","NR","List"
"Steve HuegelVideo | Scouts Report","Pittsburgh, PAPenn Trafford High School","K","","NR","List"
"Manny AbingtonVideo | Scouts Report","Pawnee, OKPawnee High School","RB","","NR","List"
"F. PetersVideo | Scouts Report","Brooklyn, NYBoys & Girls High School","OG","","NR","List"
"Brentt ZelivetzVideo | Scouts Report","Campbellsburg, INWest Washington High School","OT","","NR","List"
"Dustin WilliamsVideo | Scouts Report","Baxter, TNUpperman High School","OG","","NR","List"
"Xavier WyattVideo | Scouts Report","Ellenwood, GACedar Grove High School","TE","","NR","List"
"Michael KlacikVideo | Scouts Report","Waukee, IAValley High School","RB","","NR","List"
"Monty OrtVideo | Scouts Report","Edwardsburg, MIEdwardsburg High School","FB","","NR","List"
"Darell DavisVideo | Scouts Report","Brighton, TNBrighton High School","FB","","NR","List"
"Matt JoyceVideo | Scouts Report","Long Island, NY","QB(POST)","","NR","List"
"Tim PopeVideo | Scouts Report","College Park, GAWestlake High School","WR","","NR","List"
"Tony OwahVideo | Scouts Report","Harrisonburg, VAHarrisonburg High School","WR","","NR","List"
"Zach JonesVideo | Scouts Report","Three Rivers, MIThree Rivers High School","OLB","","NR","List"
"Aaron BuckenerVideo | Scouts Report","","OT","","NR","List"
"Kyle HowardVideo | Scouts Report","Schenectady, NYNotre Dame Bishop Gibbons H. S.","FB","","NR","List"
"Mike DampierVideo | Scouts Report","Clarksdale, MSCoahoma County High School","ILB","","NR","List"
"Daniel GrayVideo | Scouts Report","Saint Louis, MOHazelwood East High School","WR","","NR","List"
"Collin GillispieVideo | Scouts Report","Spearman, TXSpearman High School","QB","","NR","List"
"Josh AustinVideo | Scouts Report","Camden, SCCamden High School","DT","","NR","List"
"Jonathan WashingtonVideo | Scouts Report","Albuquerque, NMSandia High School","OT","","NR","List"
"Don FowlerVideo | Scouts Report","Warren, MIDe La Salle Collegiate High School","S","","NR","List"
"Royzell SmithVideo | Scouts Report","Missouri City, TXThurgood Marshall High School","OLB(LQ)","","NR","Signed"
"Jordan McClureVideo | Scouts Report","Camp Hill, PACedar Cliff High School","RB","","NR","List"
"Andrew SheildsVideo | Scouts Report","Ligonier, INWest Noble High School","OC","","NR","List"
"Jared DuncanVideo | Scouts Report","Ridgeley, WVFrankfort High School","FB","","NR","List"
"Sir DeMarco BledsoeVideo | Scouts Report","Piedmont, OKPiedmont High School","S","","NR","Signed"
"Damian ThorntonVideo | Scouts Report","Lenoir, NCWest Caldwell High School","ILB","","NR","Signed"
"Phil KellyVideo | Scouts Report","North Quincy, MANorth Quincy High School","OT","","NR","List"
"Andrew PachecoVideo | Scouts Report","Wailuku, HISaint Anthony High School","RB","","NR","List"
"Marquis ManceVideo | Scouts Report","Grand Rapids, MIGrand Rapids Union High School","RB","","NR","List"
"Andy UbbenVideo | Scouts Report","Sheffield, IASheffield-Chapin-Meservey H. S.","OT","","NR","List"
"Grant DeanVideo | Scouts Report","La Quinta, CALa Quinta High School","TE","","NR","List"
"Joseph PeridoreVideo | Scouts Report","Lepanto, AREast Poinsett County High School","RB","","NR","List"
"Robert BrownVideo | Scouts Report","Camden, SCCamden High School","DT","","NR","List"
"Matt DoroshVideo | Scouts Report","Beacon Falls, CT","OLB(POST)","","NR","List"
"Gabe AlvaradoVideo | Scouts Report","Boca Raton, FLBoca Raton Christian High School","RB","","NR","List"
"Craig RogersVideo | Scouts Report","Luverne, MNLuverne High School","DT","","NR","List"
"Sydney SmallwoodVideo | Scouts Report","Baltimore, MDCarver Voc Tech High School","RB","","NR","List"
"Gabriel GusebioVideo | Scouts Report","Falls Church, VAFalls Church High School","RB","","NR","List"
"Spencer ThompsonVideo | Scouts Report","Plainview, TXPlainview High School","OG","","NR","Signed"
"Marcus BowmanVideo | Scouts Report","Carthage, TXCarthage High School","QB","","NR","List"
"Kenneth EmilioVideo | Scouts Report","Virginia Beach, VABayside High School","OG","","NR","List"
"Cody DavisVideo | Scouts Report","Pearcy, ARLake Hamilton High School","OT","","NR","List"
"Omar VidroVideo | Scouts Report","Egg Harbor Township, NJ","WR(POST)","","NR","List"
"Thomas MerriweatherVideo | Scouts Report","Saint Louis, MOHazelwood East High School","RB","","NR","Signed"
"Mike HarrisVideo | Scouts Report","Duarte, CADuarte High School","OG","","NR","Signed"
