"Last.Name","First.Name","Position","Rank","Full.Name","Grade","Player.Code","Team.Code","year"
"Tillman","Marcus","DE",232,"Marcus Tillman","78",1002226,433,2006
"Holt","Menelik","WR",234,"Menelik Holt","78",1002347,463,2006
"Robinson","Derke","RB",238,"Derke Robinson","78",1000170,29,2006
"Elisara","Cameron","DT",239,"Cameron Elisara","78",1004515,756,2006
"Moline","Chane","FB",244,"Chane Moline","78",1000632,110,2006
"McGee","Vondrell","RB",246,"Vondrell McGee","78",1003773,703,2006
"Davis","Anthony","FB",249,"Anthony Davis","78",1000866,164,2006
"Adjepong","Jason","DE",250,"Jason Adjepong","78",1004358,742,2006
"Carufel","Matt","OG",252,"Matt Carufel","78",1002770,513,2006
"Madu","Mossis","RB",254,"Mossis Madu","78",1002905,522,2006
"Smith","Lee","TE",255,"Lee Smith","78",1009651,388,2006
"Lark","James","QB",257,"James Lark","78",1000477,77,2006
"Jones","Anthony","WR",258,"Anthony Jones","78",1007193,693,2006
"Jones","Anthony","WR",258,"Anthony Jones","78",1013149,315,2006
"Stocker","Luke","TE",260,"Luke Stocker","78",1003639,694,2006
"Eliades","Lou","OT",262,"Lou Eliades","78",1003048,539,2006
"Brown","Chris","RB",264,"Chris Brown","78",1002913,522,2006
"Brown","Chris","RB",264,"Chris Brown","78",1047149,234,2006
"Brown","Chris","RB",264,"Chris Brown","78",1048839,528,2006
"Bond","LaMarcus","WR",267,"LaMarcus Bond","78",1002590,490,2006
"Mathews","Greg","WR",268,"Greg Mathews","78",1002040,418,2006
"McFoy","Ryan","S",269,"Ryan McFoy","78",1000109,28,2006
"Sheller","Sean","OT",270,"Sean Sheller","78",1000639,110,2006
"Goggans","Michael","TE",272,"Michael Goggans","78",1000247,37,2006
"Minor","Brandon","RB",275,"Brandon Minor","78",1002047,418,2006
"Minor","Brandon","RB",275,"Brandon Minor","78",80752,630,2006
"Webber","Montre","WR",277,"Montre Webber","78",1003788,703,2006
"Matthews","De'Shon","DE",278,"De'Shon Matthews","78",1004513,756,2006
"Spencer","Owen","WR",279,"Owen Spencer","78",1002573,490,2006
"Pascley","Troy","WR",280,"Troy Pascley","78",1001826,367,2006
"Green","Garrett","QB",288,"Garrett Green","78",1003357,657,2006
"Ibiloye","Alex","CB",289,"Alex Ibiloye","78",1011293,698,2006
"Burke","Justin","QB",290,"Justin Burke","78",1002550,490,2006
"Burke","Justin","QB",290,"Justin Burke","78",1002550,367,2006
"Ball","William","TE",292,"William Ball","78",1000910,193,2006
"Cate","Alex","QB",295,"Alex Cate","78",1002862,521,2006
"Maclin","Jeremy","WR",299,"Jeremy Maclin","78",1002269,434,2006
"McCoy","Mike","WR",301,"Mike McCoy","78",1000069,8,2006
"McCoy","Mike","WR",301,"Mike McCoy","78",75005,466,2006
"Brown","Chykie","CB",302,"Chykie Brown","78",1003785,703,2006
"Henderson","Tyler","S",303,"Tyler Henderson","78",1055057,229,2006
"Mensik","Eric","TE",304,"Eric Mensik","78",1002931,522,2006
"Murphy","Richard","RB",306,"Richard Murphy","78",1001723,365,2006
"Houston","Anthony","WR",308,"Anthony Houston","78",1004466,754,2006
"Brown","Preston","RB",312,"Preston Brown","78",1008080,30,2006
"Ramirez","Christian","RB",313,"Christian Ramirez","78",1000621,110,2006
"Holloway","Seddrick","FB",314,"Seddrick Holloway","78",1001095,234,2006
"Bell","Rico","S",316,"Rico Bell","78",1004389,746,2006
"Medlin","Jamal","OT",318,"Jamal Medlin","78",1000765,147,2006
"Holmes","Josh","DT",319,"Josh Holmes","78",1001984,415,2006
"Simmons","Derek","DE",320,"Derek Simmons","78",1003387,657,2006
"McEowen","Tom","DT",323,"Tom McEowen","77",1003041,539,2006
"Ballard","Jake","TE",324,"Jake Ballard","77",1002807,518,2006
"Neely","Colin","DE",325,"Colin Neely","77",1002032,416,2006
"Moore","Steve","OG",326,"Steve Moore","77",1003783,703,2006
"Cobb","Antwan","RB",328,"Antwan Cobb","77",1003762,703,2006
"Anderson","Ben","DT",330,"Ben Anderson","77",1001197,255,2006
"Gaither","Darius","S",336,"Darius Gaither","77",1000749,147,2006
"Richardson","D'Vontrey","QB",337,"D'Vontrey Richardson","77",1001082,234,2006
"Ellis","Brian","DE",339,"Brian Ellis","77",1003775,703,2006
"Montgomery","James","RB",340,"James Montgomery","77",1000595,754,2006
"Montgomery","James","RB",340,"James Montgomery","77",1000595,107,2006
"Cox","Perrish","CB",345,"Perrish Cox","77",1002852,521,2006
"Fox","Chris","WR",348,"Chris Fox","77",1000389,67,2006
"Habben","Cody","OT",349,"Cody Habben","77",1004504,756,2006
"Gordon","Leonard","S",351,"Leonard Gordon","77",1002746,513,2006
"Gee","Desmond","RB",353,"Desmond Gee","77",1002067,419,2006
"McElroy","Greg","QB",354,"Greg McElroy","77",1000032,8,2006
"Beasley","Deon","CB",355,"Deon Beasley","77",1003780,703,2006
"Maybin","Aaron","DE",356,"Aaron Maybin","77",1003042,539,2006
"Heberer","Zack","OG",357,"Zack Heberer","77",1003381,657,2006
"Adams","Jeff","OT",358,"Jeff Adams","77",1001822,367,2006
"Wade","Kallen","DE",360,"Kallen Wade","77",1002779,513,2006
"Torchia","Joe","TE",364,"Joe Torchia","77",1004404,746,2006
"Gaines","Jashaad","S",365,"Jashaad Gaines","77",1002748,513,2006
"Harrell","Clark","QB",366,"Clark Harrell","77",1003934,719,2006
"Smelley","Chris","QB",368,"Chris Smelley","77",1003262,648,2006
"Brown","Tim","WR",370,"Tim Brown","77",1003153,587,2006
"Graves","John","DE",375,"John Graves","77",1004380,742,2006
"Kia","Micah","OG",377,"Micah Kia","77",1000640,110,2006
"Stephens","Nick","QB",378,"Nick Stephens","77",1003626,694,2006
"Cleveland","Ben","TE",381,"Ben Cleveland","77",1000228,31,2006
"Cannon","Adrian","WR",384,"Adrian Cannon","77",1001896,392,2006
"James","Adam","TE",390,"Adam James","77",1011328,700,2006
"Davis","Nate","QB",391,"Nate Davis","77",1000275,47,2006
"Kempt","Cody","QB",394,"Cody Kempt","77",1002980,529,2006
"Kempt","Cody","QB",394,"Cody Kempt","77",1020758,440,2006
"Zachery","Terrell","WR",395,"Terrell Zachery","77",1000266,37,2006
"Slocum","Tracy","RB",396,"Tracy Slocum","77",1000596,96,2006
"Slocum","Tracy","RB",396,"Tracy Slocum","77",1000596,107,2006
"Brown","Nekos","DE",401,"Nekos Brown","77",1004360,742,2006
"Gantt","Charlie","TE",402,"Charlie Gantt","77",1002028,416,2006
"Middleton","Greg","DE",404,"Greg Middleton","77",1001450,306,2006
"Anderson","Brian","QB",405,"Brian Anderson","77",1001829,388,2006
"Anderson","Brian","QB",405,"Brian Anderson","77",86525,554,2006
"House","Tim","RB",410,"Tim House","77",1031380,96,2006
"House","Tim","RB",410,"Tim House","77",1000162,29,2006
"Harris","Andre","RB",412,"Andre Harris","77",1001337,295,2006
"Harris","Andre","RB",412,"Andre Harris","77",1028241,502,2006
"Lang","D'Marcus","RB",413,"D'Marcus Lang","77",1001609,328,2006
"Dublin","Walter","DE",414,"Walter Dublin","77",1002810,518,2006
"Hall","Robert","DE",415,"Robert Hall","77",1001196,255,2006
"Broughton","Braylon","DE",419,"Braylon Broughton","77",1011296,698,2006
"Brace","Jason","DE",420,"Jason Brace","77",1000842,157,2006
"Crawford","Ricardo","DT",421,"Ricardo Crawford","77",1001237,257,2006
"Panfil","Jeff","QB",423,"Jeff Panfil","77",1003096,559,2006
"Pupello","Trent","TE",425,"Trent Pupello","77",1001152,235,2006
"Pupello","Trent","TE",425,"Trent Pupello","77",1001152,651,2006
"Murphy","Jayme","RB",426,"Jayme Murphy","77",1009319,312,2006
"Wesley","Steven","DE",427,"Steven Wesley","77",1001983,415,2006
"Carmichael","Rashad","CB",428,"Rashad Carmichael","77",1004354,742,2006
"Howard","Del","S",429,"Del Howard","77",1002234,434,2006
"Brown","Sergio","S",440,"Sergio Brown","77",1002750,513,2006
"Boswell","Marckus","WR",443,"Marckus Boswell","77",1009524,334,2006
"Webb","Bartley","OT",444,"Bartley Webb","77",1002769,513,2006
"Webb","Anthony","S",445,"Anthony Webb","77",1038711,51,2006
"Marshall","Josh","WR",447,"Josh Marshall","77",1003759,703,2006
"Kilpatrick","Crawford","WR",449,"Crawford Kilpatrick","77",1006830,655,2006
"Kilpatrick","Crawford","WR",449,"Crawford Kilpatrick","77",1019391,772,2006
"Landor","Byron","S",451,"Byron Landor","77",1023184,51,2006
"Halahuni","Joe","TE",454,"Joe Halahuni","77",1010633,528,2006
"Waters","Amadeus","RB",455,"Amadeus Waters","77",1008672,156,2006
"Conner","DeMarcus","WR",457,"DeMarcus Conner","76",1002895,521,2006
"Odrick","Jared","DT",460,"Jared Odrick","76",1003055,539,2006
"Lemon","Michael","DE",461,"Michael Lemon","76",1001221,257,2006
"Lemon","Michael","DE",461,"Michael Lemon","76",1025292,490,2006
"Grant","Terry","RB",463,"Terry Grant","76",1000074,8,2006
"Prince","Munir","RB",464,"Munir Prince","76",1002747,513,2006
"Gerhart","Toby","RB",465,"Toby Gerhart","76",1003538,674,2006
"Siewierski","Jerzy","DT",471,"Jerzy Siewierski","76",1000636,110,2006
"Gray","Raven","DE",472,"Raven Gray","76",1015478,37,2006
"Sowell","Eugene","RB",476,"Eugene Sowell","76",1001806,367,2006
"Simmons","Stephen","RB",477,"Stephen Simmons","76",1002726,509,2006
"Simmons","A.J.","TE",480,"A.J. Simmons","76",1000180,29,2006
"Lewis","Thaddeus","QB",483,"Thaddeus Lewis","76",1000915,193,2006
"Johnson","Dominique","WR",485,"Dominique Johnson","76",1000620,110,2006
"Johnson","Dominique","WR",485,"Dominique Johnson","76",1029595,90,2006
"Butler","Crezdon","CB",486,"Crezdon Butler","76",1000746,147,2006
"Lockett","Kentrell","DE",487,"Kentrell Lockett","76",1002201,433,2006
"Roper","Justin","QB",489,"Justin Roper","76",1043424,441,2006
"Roper","Justin","QB",489,"Justin Roper","76",1002979,529,2006
"Brown","Tavares","DT",493,"Tavares Brown","76",1002329,457,2006
"Wright","Shareece","CB",494,"Shareece Wright","76",1003364,657,2006
"Dixon","Connor","QB",495,"Connor Dixon","76",1001985,416,2006
"Richardson","Morrice","DE",496,"Morrice Richardson","76",1002766,513,2006
"Minemyer","Jeff","TE",498,"Jeff Minemyer","76",1003180,587,2006
"Cleveland","James","WR",499,"James Cleveland","76",1001543,288,2006
"Cleveland","James","WR",499,"James Cleveland","76",1001543,312,2006
"Sharp","Jake","RB",503,"Jake Sharp","76",1001596,328,2006
"Kates","Jason","DT",505,"Jason Kates","76",1002063,418,2006
"Jones","Daven","WR",506,"Daven Jones","76",1027566,202,2006
"Jones","Daven","WR",506,"Daven Jones","76",1012097,796,2006
"Barrick","Austin","TE",508,"Austin Barrick","76",1001194,255,2006
"Wade","Michael","QB",510,"Michael Wade","76",1000745,147,2006
"Stokes","Reginald","DE",511,"Reginald Stokes","76",1000643,110,2006
"Thomas","Zhamal","OG",512,"Zhamal Thomas","76",1023086,31,2006
"Latimore","Eric","DE",513,"Eric Latimore","76",1010685,539,2006
"Parker","Rashawn","DE",514,"Rashawn Parker","76",1001471,311,2006
"Udell","Marcus","CB",517,"Marcus Udell","76",1017124,419,2006
"Johnson","Michael","S",518,"Michael Johnson","76",1055837,388,2006
"Johnson","Michael","S",518,"Michael Johnson","76",1013129,315,2006
"Rawlins-Crivello","Kapono","DE",519,"Kapono Rawlins-Crivello","76",1000368,66,2006
"Chandler","Jonathan","QB",520,"Jonathan Chandler","76",1003872,716,2006
"Harris","Sherrod","QB",521,"Sherrod Harris","76",1003758,703,2006
"Carpenter","Alex","WR",524,"Alex Carpenter","76",1002172,430,2006
"Smith","Kevan","QB",526,"Kevan Smith","76",1003060,545,2006
"Hodge","Shay","WR",528,"Shay Hodge","76",1002216,433,2006
"Herrod","Marquez","DE",530,"Marquez Herrod","76",1000833,157,2006
"Taylor","Brad","QB",533,"Brad Taylor","76",1027331,48,2006
"Taylor","Brad","QB",533,"Brad Taylor","76",1000313,51,2006
"Parker-Boyd","Anthony","WR",534,"Anthony Parker-Boyd","76",1002279,690,2006
"Parker-Boyd","Anthony","WR",534,"Anthony Parker-Boyd","76",1002279,457,2006
"Garrett","R.J.","FB",539,"R.J. Garrett","76",1000600,107,2006
"Douglas","Dominique","WR",543,"Dominique Douglas","76",1001542,312,2006
"Batch","Baron","RB",545,"Baron Batch","75",1003717,700,2006
"Epps","Dedrick","TE",548,"Dedrick Epps","75",1001964,415,2006
"Dean","Jake","OG",549,"Jake Dean","75",1000637,110,2006
"McNeil","Kevin","DE",553,"Kevin McNeil","75",1001115,234,2006
"Slaughter","Chris","WR",556,"Chris Slaughter","75",1008149,37,2006
"Arnaud","Austen","QB",558,"Austen Arnaud","75",1001479,311,2006
"Allen","Anthony","RB",563,"Anthony Allen","75",1001807,367,2006
"Allen","Anthony","RB",563,"Anthony Allen","75",1016331,255,2006
"Culbert","Major","S",564,"Major Culbert","75",1002357,463,2006
"Fua","Sione","DT",566,"Sione Fua","75",1003543,674,2006
"Potts","Taylor","QB",569,"Taylor Potts","75",1003713,700,2006
"Hurt","Maurice","OG",571,"Maurice Hurt","75",1001149,235,2006
"Ward","Dan'Tay","DT",572,"Dan'Tay Ward","75",1003751,700,2006
"Sheehan","Kyle","DT",574,"Kyle Sheehan","75",1003108,559,2006
"Coger","Tremayne","RB",575,"Tremayne Coger","75",1020548,315,2006
"Wilkins","Marques","WR",578,"Marques Wilkins","75",1001387,301,2006
"McWhirter","Sean","DE",579,"Sean McWhirter","75",1002146,428,2006
"Burley","Phillip","TE",580,"Phillip Burley","75",1003402,663,2006
"Brackett","Brett","QB",583,"Brett Brackett","75",1003039,539,2006
"Latu","Pauli","DT",585,"Pauli Latu","75",1004287,732,2006
"Reese","John","TE",586,"John Reese","75",1002973,528,2006
"Mitchell","Britt","TE",590,"Britt Mitchell","75",1003787,703,2006
"Davis","Derrick","RB",592,"Derrick Davis","75",1002194,433,2006
"Henton","Antonio","QB",593,"Antonio Henton","75",1020257,253,2006
"Henton","Antonio","QB",593,"Antonio Henton","75",1002800,518,2006
"Fisher","Carl","WR",594,"Carl Fisher","75",1002739,509,2006
"Atkins","Kevin","QB",599,"Kevin Atkins","75",1019546,6,2006
"Kaepernick","Colin","QB",600,"Colin Kaepernick","75",1002417,466,2006
"Sherman","Jason","WR",602,"Jason Sherman","75",1003323,651,2006
"Smith","Jeff","RB",603,"Jeff Smith","75",1000401,67,2006
"Loyd","Andy","TE",604,"Andy Loyd","75",1010055,434,2006
"Williams","Deunta","S",607,"Deunta Williams","75",1002321,457,2006
"Love","Robert","QB",611,"Robert Love","75",1005213,228,2006
"Funk","Jared","QB",613,"Jared Funk","75",1004312,736,2006
"Banjoman","H.B.","RB",614,"H.B. Banjoman","75",1012761,202,2006
"Tevaga","Sonny","OG",615,"Sonny Tevaga","75",1000635,110,2006
"Scott","Nico","CB",617,"Nico Scott","75",1003548,688,2006
"Harris","Dwayne","QB",618,"Dwayne Harris","75",1000924,196,2006
"Lofton","Daniel","WR",619,"Daniel Lofton","75",1000613,107,2006
"Lofton","Daniel","WR",619,"Daniel Lofton","75",1016422,277,2006
"Turner","Mickey","TE",620,"Mickey Turner","75",1004636,796,2006
"Oglesby","Wesley","DE",621,"Wesley Oglesby","75",1000917,193,2006
"Coughlin","Michael","QB",625,"Michael Coughlin","75",1000376,66,2006
"Criss","Dominique","CB",627,"Dominique Criss","75",1000319,51,2006
"Freeman","Devon","RB",628,"Devon Freeman","75",1001033,231,2006
"Patton","Leon","RB",629,"Leon Patton","75",1001552,327,2006
"Hunter","Pierce","WR",631,"Pierce Hunter","75",1003791,704,2006
"Wright","J.T.","WR",636,"J.T. Wright","75",1013454,469,2006
"Robinson","Patrick","CB",638,"Patrick Robinson","75",1001092,234,2006
"Howard","Jamar","WR",641,"Jamar Howard","75",1000735,140,2006
"Fontenot","Deron","S",644,"Deron Fontenot","75",1010531,521,2006
"Buckram","Donald","RB",646,"Donald Buckram","75",1003807,704,2006
"Henley","Rajon","DT",654,"Rajon Henley","75",1003732,700,2006
"Stefkovich","D.J.","QB",655,"D.J. Stefkovich","75",1006617,572,2006
"Strickland","Michael","WR",657,"Michael Strickland","75",1001704,334,2006
"Daniels","Wayne","DE",662,"Wayne Daniels","74",1007634,698,2006
"Tense","Panan","OG",663,"Panan Tense","74",1002711,503,2006
"Herrick","Michael","QB",665,"Michael Herrick","74",1002183,433,2006
"Herrick","Michael","QB",665,"Michael Herrick","74",1021105,501,2006
"Ponder","Christian","QB",666,"Christian Ponder","74",1001081,234,2006
"Marsh","Lawrence","DE",672,"Lawrence Marsh","74",1001157,235,2006
"Davis","Andy","S",674,"Andy Davis","74",1013969,625,2006
"Weber","Adam","QB",676,"Adam Weber","74",1002138,428,2006
"Calantone","Andrew","QB",678,"Andrew Calantone","74",1010207,472,2006
