"Last.Name","First.Name","Position","Rank","Full.Name","Grade","Player.Code","Team.Code","year"
"White","Curtis","TE",80,"Curtis White","81",1033549,529,2010
"Riggs","Cody","CB",83,"Cody Riggs","81",1031899,235,2010
"Louis","James","WR",84,"James Louis","81",1033348,518,2010
"Louis","James","WR",84,"James Louis","81",1033348,231,2010
"Orr","Leon","DT",85,"Leon Orr","81",1031913,235,2010
"Fiedorowicz","C.J.","TE",86,"C.J. Fiedorowicz","81",1032236,312,2010
"Stripling","T.J.","OLB",88,"T.J. Stripling","81",1031978,257,2010
"Cann","A.J.","OG",90,"A.J. Cann","81",1033790,648,2010
"Hailes","Evan","DT",93,"Evan Hailes","81",1033578,539,2010
"Malone","Keiwone","WR",94,"Keiwone Malone","81",1030876,404,2010
"Malone","Keiwone","WR",94,"Keiwone Malone","81",1030876,8,2010
"Shaw","Kenny","WR",97,"Kenny Shaw","81",1031880,234,2010
"Lemonier","Corey","DE",99,"Corey Lemonier","81",1031087,37,2010
"Boone","Kadron","WR",100,"Kadron Boone","81",1032420,365,2010
"Houston","Kolton","OG",101,"Kolton Houston","81",1031985,257,2010
"Malcome","Ken","RB",102,"Ken Malcome","81",1031970,659,2010
"Coxson","Adrian","WR",106,"Adrian Coxson","81",1053357,683,2010
"Coxson","Adrian","WR",106,"Adrian Coxson","81",1040132,392,2010
"Mathis","Dior","CB",110,"Dior Mathis","81",1033543,529,2010
"Patton","Solomon","WR",111,"Solomon Patton","81",1031919,235,2010
"Riley","Dietrich","S",113,"Dietrich Riley","81",1031419,110,2010
"McCartney","Ivan","WR",114,"Ivan McCartney","81",1034951,768,2010
"Bolden","Robert","QB",118,"Robert Bolden","81",1033557,539,2010
"Benedict","Brent","OT",125,"Brent Benedict","81",1031988,257,2010
"Benedict","Brent","OT",125,"Brent Benedict","81",1031988,742,2010
"Wright","Willis","WR",127,"Willis Wright","81",1031826,231,2010
"Byndom","Carrington","CB",128,"Carrington Byndom","81",1034272,703,2010
"Quarles","Kelcy","DT",130,"Kelcy Quarles","81",1041367,648,2010
"Olaniyan","Aramide","OLB",133,"Aramide Olaniyan","81",1031453,110,2010
"Gardner","Devin","QB",134,"Devin Gardner","81",1032723,418,2010
"Clay","Brennan","RB",135,"Brennan Clay","81",1033460,522,2010
"Cummings","Darious","DT",136,"Darious Cummings","81",1031884,234,2010
"Vogler","Brian","TE",138,"Brian Vogler","81",1030879,8,2010
"Heimuli","Ricky","DT",139,"Ricky Heimuli","81",1033552,529,2010
"Bray","Tyler","QB",141,"Tyler Bray","81",1034136,694,2010
"Brown","Corey","WR",143,"Corey Brown","81",1033328,518,2010
"Owens","LaDarius","DE",144,"LaDarius Owens","80",1031062,37,2010
"Washington","Evan","OT",145,"Evan Washington","80",1032416,365,2010
"Carrington","Devon","S",146,"Devon Carrington","80",1034003,674,2010
"Hopkins","Trey","OG",148,"Trey Hopkins","80",1034291,703,2010
"Mitchell","Terrence","CB",151,"Terrence Mitchell","80",1033811,651,2010
"Maclin","Justin","DE",153,"Justin Maclin","80",1032412,365,2010
"Olaniyan","C.J.","DE",155,"C.J. Olaniyan","80",1033583,539,2010
"Robey","Nickell","CB",156,"Nickell Robey","80",1033861,657,2010
"Wilkerson","Anthony","RB",157,"Anthony Wilkerson","80",1033996,674,2010
"Tapley","Sean","WR",159,"Sean Tapley","80",1032952,457,2010
"Ware","Spencer","RB",160,"Spencer Ware","80",1032395,365,2010
"McClain","Sheldon","WR",161,"Sheldon McClain","80",1033489,522,2010
"McClain","Sheldon","WR",161,"Sheldon McClain","80",1051522,508,2010
"Heaps","Jake","QB",163,"Jake Heaps","80",1031307,328,2010
"Heaps","Jake","QB",163,"Jake Heaps","80",1031307,77,2010
"Lewis","Dyjuan","WR",164,"Dyjuan Lewis","80",1039069,140,2010
"Thomas","Christian","TE",165,"Christian Thomas","80",1033877,657,2010
"Smith","Tyler","QB",166,"Tyler Smith","80",1032544,392,2010
"Smith","Tyler","QB",166,"Tyler Smith","80",1044234,1068,2010
"Kenney","Alex","WR",168,"Alex Kenney","80",1033560,539,2010
"Rettig","Chase","QB",169,"Chase Rettig","80",1031218,67,2010
"Millines","Darius","WR",170,"Darius Millines","80",1032107,301,2010
"James","Matt","OT",171,"Matt James","80",1007848,654,2010
"Williams","Dontae","RB",172,"Dontae Williams","80",1033523,529,2010
"Hendrix","Andrew","QB",173,"Andrew Hendrix","80",1033302,513,2010
"Jones","Harrison","TE",175,"Harrison Jones","80",1030861,8,2010
"White","DeAndrew","WR",176,"DeAndrew White","80",1030844,8,2010
"Nelson","Kevin","ILB",178,"Kevin Nelson","80",1045077,228,2010
"Miller","Ricardo","WR",182,"Ricardo Miller","80",1032726,418,2010
"Clements","Eduardo","RB",184,"Eduardo Clements","80",1032644,415,2010
"Reynolds","Travis","WR",189,"Travis Reynolds","80",1034666,731,2010
"Stephenson","Tyler","CB",190,"Tyler Stephenson","80",1031143,51,2010
"Phillips","Shakim","WR",192,"Shakim Phillips","80",1031224,164,2010
"Phillips","Shakim","WR",192,"Shakim Phillips","80",1031224,67,2010
"Telfer","Randall","TE",195,"Randall Telfer","80",1033873,657,2010
"Nottingham","Brett","QB",196,"Brett Nottingham","80",1034009,674,2010
"Butler","B.J.","DE",198,"B.J. Butler","80",1032488,367,2010
"Ayers","Ryan","CB",202,"Ryan Ayers","80",1031935,255,2010
"Allen","Jordan","DE",204,"Jordan Allen","80",1032423,365,2010
"Moore","Julious","DT",208,"Julious Moore","80",1035824,550,2010
"Parkey","Cody","K",212,"Cody Parkey","80",1031074,37,2010
"Gainer","Brandon","RB",214,"Brandon Gainer","80",1032358,334,2010
"Ross","O.J.","WR",216,"O.J. Ross","80",1033633,559,2010
"Hill","Brandon","ATH",217,"Brandon Hill","80",1032816,430,2010
"Milton","Matt","WR",219,"Matt Milton","79",1034139,367,2010
"Milton","Matt","WR",219,"Matt Milton","79",1034139,694,2010
"Montana","Nick","QB",220,"Nick Montana","79",1034913,756,2010
"Montana","Nick","QB",220,"Nick Montana","79",1034913,718,2010
"Reese","Joshua","WR",221,"Joshua Reese","79",1031479,128,2010
"Brunetti","Barry","QB",223,"Barry Brunetti","79",1034935,433,2010
"Brunetti","Barry","QB",223,"Barry Brunetti","79",1034935,768,2010
"Werner","Bjoern","DE",224,"Bjoern Werner","79",1031885,234,2010
"Whitaker","Jeffrey","DT",225,"Jeffrey Whitaker","79",1031086,37,2010
"Dudchock","Davis","TE",227,"Davis Dudchock","79",1034012,674,2010
"Baublitz","Kyle","DE",228,"Kyle Baublitz","79",1033582,539,2010
"Smith","Jacques","DE",229,"Jacques Smith","79",1034125,694,2010
"Potoa'e","Sione","DT",232,"Sione Potoa'e","79",1034915,756,2010
"Smith","Calvin","DT",234,"Calvin Smith","79",1033147,559,2010
"Robinson","Darius","CB",236,"Darius Robinson","79",1031546,147,2010
"Barnett","Calvin","DT",237,"Calvin Barnett","79",1048804,521,2010
"Christian","Cullen","CB",238,"Cullen Christian","79",1032704,418,2010
"Donald","Aaron","DT",239,"Aaron Donald","79",1033607,545,2010
"Williams","Tyrone","WR",241,"Tyrone Williams","79",1033331,518,2010
"Stills","Kenny","WR",245,"Kenny Stills","79",1033469,522,2010
"Apo","Ross","WR",252,"Ross Apo","79",1031265,77,2010
"Richards","Jackson","DE",253,"Jackson Richards","79",1034244,700,2010
"Hyde","Carlos","RB",254,"Carlos Hyde","79",1033341,518,2010
"Ndulue","Chuka","DE",255,"Chuka Ndulue","79",1033494,522,2010
"Lucas","Marcus","WR",256,"Marcus Lucas","79",1032928,434,2010
"Wood","Connor","QB",259,"Connor Wood","79",1034271,157,2010
"Wood","Connor","QB",259,"Connor Wood","79",1034271,703,2010
"Rome","Chase","DT",262,"Chase Rome","79",1032995,463,2010
"Hinder","Austin","QB",265,"Austin Hinder","79",1031409,107,2010
"Green","Shawn","DT",267,"Shawn Green","79",1031950,255,2010
"Jackson","Jeremy","WR",268,"Jeremy Jackson","79",1032701,418,2010
"McCray","Zack","DE",270,"Zack McCray","79",1034785,742,2010
"Taula","Kirifi","DT",271,"Kirifi Taula","79",1030977,29,2010
"Finch","Roy","RB",274,"Roy Finch","79",1033461,522,2010
"Johnson","David","DT",275,"David Johnson","79",1034201,698,2010
"Burrows","Brandon","DE",277,"Brandon Burrows","79",1031976,257,2010
"McCoy","Denzel","DT",285,"Denzel McCoy","79",1031957,255,2010
"Neal","Rajion","RB",288,"Rajion Neal","79",1034099,694,2010
"Marshall","A.J.","CB",292,"A.J. Marshall","79",1034833,749,2010
"Harris","Michaelee","WR",293,"Michaelee Harris","79",1032474,367,2010
"Woodyard","Jamal","RB",295,"Jamal Woodyard","79",1033922,664,2010
"Lombard","Christian","OT",300,"Christian Lombard","79",1033321,513,2010
"Noble","Daniel","DT",303,"Daniel Noble","79",1033492,522,2010
"Beachum","Jatashun","ATH",308,"Jatashun Beachum","79",1031043,31,2010
"Cooper","Corey","S",311,"Corey Cooper","79",1032983,463,2010
"Welch","Alex","TE",313,"Alex Welch","79",1033323,513,2010
"Badger","Chris","S",316,"Chris Badger","79",1048669,513,2010
"Trimble","Dale","CB",317,"Dale Trimble","79",1032362,334,2010
"Betancourt","Seth","OT",321,"Seth Betancourt","79",1031217,67,2010
"Holton","Fred","S",324,"Fred Holton","79",1031938,255,2010
"Carr","Daunte","S",325,"Daunte Carr","79",1031028,31,2010
"Dunbar","Quinton","WR",326,"Quinton Dunbar","79",1031920,235,2010
"Crawford","Corey","DE",328,"Corey Crawford","79",1039129,147,2010
"Wright","Devon","RB",329,"Devon Wright","79",1032782,428,2010
"Allen","Zachary","OLB",332,"Zachary Allen","79",1034838,749,2010
"Grissom","Geneo","DE",334,"Geneo Grissom","79",1033488,522,2010
"Grant","Corey","RB",337,"Corey Grant","79",1030849,37,2010
"Grant","Corey","RB",337,"Corey Grant","79",1030849,8,2010
"Thompson","Carlos","DE",340,"Carlos Thompson","79",1032899,433,2010
"Peterson","Torrea","DT",342,"Torrea Peterson","79",1033493,522,2010
"Sanders","Craig","DE",344,"Craig Sanders","79",1031064,37,2010
"Jones","D.J.","RB",346,"D.J. Jones","79",1046124,5,2010
"Mosley","Dakota","TE",347,"Dakota Mosley","79",1031082,37,2010
"Ward","Chris","OG",353,"Chris Ward","79",1031448,110,2010
"Heard","Braylon","RB",355,"Braylon Heard","79",1040542,334,2010
"Heard","Braylon","RB",355,"Braylon Heard","79",1040542,463,2010
"Miller","Jonny","QB",357,"Jonny Miller","79",1034043,688,2010
"Marsh","Cassius","DT",360,"Cassius Marsh","79",1031446,110,2010
"Rees","Tommy","QB",362,"Tommy Rees","79",1033303,513,2010
"Bailey","Dion","S",367,"Dion Bailey","79",1033855,657,2010
"Cleveland","Asante","TE",368,"Asante Cleveland","79",1032662,415,2010
"Siemian","Trevor","QB",370,"Trevor Siemian","79",1033278,509,2010
"Wright","James","WR",373,"James Wright","79",1032418,365,2010
"Wright","James","WR",373,"James Wright","79",71167,590,2010
"Whitehead","Cornelius","WR",374,"Cornelius Whitehead","78",1031462,128,2010
"Whitmer","Chandler","QB",376,"Chandler Whitmer","78",1032127,164,2010
"Whitmer","Chandler","QB",376,"Chandler Whitmer","78",1032127,301,2010
"Flowers","Marquis","S",377,"Marquis Flowers","78",1030962,29,2010
"Dawson","Andre","RB",379,"Andre Dawson","78",1037940,312,2010
"Dawson","Andre","RB",379,"Andre Dawson","78",1037940,504,2010
"Carter","Kenneth","DT",381,"Kenneth Carter","78",1031105,37,2010
"Black","Jibreel","DE",382,"Jibreel Black","78",1032719,418,2010
"Smith","Alex","TE",383,"Alex Smith","78",1045425,254,2010
"Smith","Alex","TE",383,"Alex Smith","78",1032384,334,2010
"Long","Deon","WR",384,"Deon Long","78",1033127,392,2010
"Long","Deon","WR",384,"Deon Long","78",1033127,473,2010
"Parker","Nicholas","RB",385,"Nicholas Parker","78",1032878,433,2010
"Corker","Shawn","WR",386,"Shawn Corker","78",1034259,700,2010
"Mason","Hutson","QB",387,"Hutson Mason","78",1031961,257,2010
"Fulton","Josh","TE",388,"Josh Fulton","78",1038511,28,2010
"Guy","Jay","DT",389,"Jay Guy","78",1032996,463,2010
"Sullivan","Eddie","QB",390,"Eddie Sullivan","78",1052836,769,2010
"Sullivan","Eddie","QB",390,"Eddie Sullivan","78",1032535,388,2010
"Shreve","Tyler","QB",391,"Tyler Shreve","78",1042197,732,2010
"Sorenson","Nathan","QB",392,"Nathan Sorenson","78",1033407,521,2010
"Green","James","WR",393,"James Green","78",1034371,709,2010
"Perry","DeAndre","WR",394,"DeAndre Perry","78",1032073,288,2010
"Hirschman","Nick","QB",398,"Nick Hirschman","78",1031638,157,2010
"Hirschman","Nick","QB",398,"Nick Hirschman","78",1031638,5,2010
"Teal","Thomas","DT",400,"Thomas Teal","78",1033169,490,2010
"Price","Tanner","QB",401,"Tanner Price","78",1034831,749,2010
"Lippett","Tony","WR",402,"Tony Lippett","78",1032668,416,2010
"Payne","Keion","CB",404,"Keion Payne","78",1032646,716,2010
"Thomas","Tra","DT",406,"Tra Thomas","78",1031579,147,2010
"Haplea","Kevin","TE",407,"Kevin Haplea","78",1033580,234,2010
"Haplea","Kevin","TE",407,"Kevin Haplea","78",1033580,539,2010
"Manley","Andrew","QB",410,"Andrew Manley","78",1033095,472,2010
"Manley","Andrew","QB",410,"Andrew Manley","78",1033095,201,2010
"Greene","Mustafa","RB",412,"Mustafa Greene","78",1033154,490,2010
"Jackson","Jeremiah","DT",415,"Jeremiah Jackson","78",1031059,31,2010
"Johnson","Dontae","S",417,"Dontae Johnson","78",1033151,490,2010
"Bryant","Christian","S",419,"Christian Bryant","78",1033333,518,2010
"Williams","Anthony","DE",429,"Anthony Williams","78",1004571,774,2010
"Williams","Anthony","DE",429,"Anthony Williams","78",1031945,255,2010
"Williams","Anthony","DE",429,"Anthony Williams","78",1015760,96,2010
"Slavin","Tyler","WR",437,"Tyler Slavin","78",1030949,29,2010
"Rush","Marcus","DE",440,"Marcus Rush","78",1032683,416,2010
"Williamson","D.J.","WR",443,"D.J. Williamson","78",1032728,418,2010
"Mumphery","Keith","WR",444,"Keith Mumphery","78",1032675,416,2010
"Sanders","Vincent","WR",447,"Vincent Sanders","78",1032866,433,2010
"Leslie","Quantavius","WR",449,"Quantavius Leslie","78",1055735,365,2010
"Hampton","Victor","CB",452,"Victor Hampton","78",1033781,648,2010
"Hicks","Mylan","CB",456,"Mylan Hicks","78",1032670,416,2010
"Lankford","Ryan","WR",458,"Ryan Lankford","78",1032105,301,2010
"Tye","Will","TE",460,"Will Tye","78",1031871,683,2010
"Tye","Will","TE",460,"Will Tye","78",1031871,234,2010
"Leifheit","T.J.","OT",467,"T.J. Leifheit","78",1032947,457,2010
"Beasley","David","OG",470,"David Beasley","78",1031570,147,2010
"Montgomery","Terrance","WR",472,"Terrance Montgomery","78",1031413,107,2010
"Simmons","Eric","CB",473,"Eric Simmons","78",1032365,334,2010
"Robinson","Sean","QB",474,"Sean Robinson","78",1033622,559,2010
"Reynolds","Ed","S",477,"Ed Reynolds","78",1033993,674,2010
"Sasser","Bud","WR",479,"Bud Sasser","78",1032905,434,2010
"Carswell","Ronald","WR",485,"Ronald Carswell","78",1038420,768,2010
"Carswell","Ronald","WR",485,"Ronald Carswell","78",1038420,8,2010
"Hall","Darion","RB",489,"Darion Hall","78",1032642,415,2010
"Mannion","Sean","QB",491,"Sean Mannion","78",1033501,528,2010
"Lloyd","Dallas","QB",494,"Dallas Lloyd","78",1049399,674,2010
"Grant","Ethan","RB",496,"Ethan Grant","78",1034189,698,2010
"Johnson","Isaiah","S",497,"Isaiah Johnson","78",1055639,328,2010
"Johnson","Isaiah","S",497,"Isaiah Johnson","78",1031926,255,2010
"Carter","Tevin","WR",500,"Tevin Carter","78",1031408,107,2010
"Shead","Traylon","RB",501,"Traylon Shead","78",1034277,663,2010
"Shead","Traylon","RB",501,"Traylon Shead","78",1034277,703,2010
"Edwards","Jeremiah","DT",502,"Jeremiah Edwards","78",1032311,328,2010
"Clemmings","T.J.","DE",503,"T.J. Clemmings","78",1033618,545,2010
"Arndt","Tyler","QB",504,"Tyler Arndt","78",1036207,670,2010
"Jones","Byran","DT",505,"Byran Jones","78",1031044,31,2010
"Martin","Kareem","DE",507,"Kareem Martin","78",1032955,457,2010
"Lee","Mike","OLB",509,"Mike Lee","78",78946,315,2010
"Richardson","Paul","WR",512,"Paul Richardson","78",1031639,157,2010
"Ruff","Asian","ATH",514,"Asian Ruff","78",1032812,430,2010
"Young","Louis","CB",518,"Louis Young","78",1031929,255,2010
"Jones","Paul","QB",519,"Paul Jones","78",1033558,539,2010
"Terrell","Darius","WR",522,"Darius Terrell","78",1034268,497,2010
"Kennedy","Malcome","WR",525,"Malcome Kennedy","78",1034175,697,2010
"Scott","Skyler","WR",527,"Skyler Scott","78",1023206,51,2010
"McCoy","Case","QB",528,"Case McCoy","78",1034289,703,2010
"Wood","Lo","CB",530,"Lo Wood","78",1033306,513,2010
"Easterly","Daniel","S",533,"Daniel Easterly","78",1032904,434,2010
"Holmes","Gabe","TE",534,"Gabe Holmes","78",1033644,559,2010
"Malena","Ben","RB",539,"Ben Malena","78",1034148,697,2010
"Schwenke","Kona","DE",541,"Kona Schwenke","78",1033327,513,2010
"Johnson","Kevin","WR",542,"Kevin Johnson","78",1047964,414,2010
"Johnson","Kevin","WR",542,"Kevin Johnson","78",1033446,521,2010
"Johnson","Kevin","WR",542,"Kevin Johnson","78",1051317,346,2010
"Johnson","Kevin","WR",542,"Kevin Johnson","78",1052415,290,2010
"Boone","Anthony","QB",545,"Anthony Boone","78",1031697,193,2010
"Williams","Armand","WR",552,"Armand Williams","78",1032417,365,2010
"Trail","Lynden","DE",555,"Lynden Trail","78",1031921,235,2010
"Smith","Daniel","WR",557,"Daniel Smith","78",86206,295,2010
"Smith","Daniel","WR",557,"Daniel Smith","78",1033325,513,2010
"Goodley","Antwan","WR",559,"Antwan Goodley","78",1031156,51,2010
"Wilkinson","Brandon","DE",560,"Brandon Wilkinson","78",1046117,625,2010
"Wilkinson","Brandon","DE",560,"Brandon Wilkinson","78",1033845,651,2010
"Flemming","Adrian","WR",561,"Adrian Flemming","78",1034024,688,2010
"Sims","Blake","ATH",562,"Blake Sims","78",1030843,8,2010
"Coker","Marcus","RB",568,"Marcus Coker","78",1032223,312,2010
"Coker","Marcus","RB",568,"Marcus Coker","78",1053361,683,2010
"Showers","Jameill","QB",569,"Jameill Showers","78",1034153,704,2010
"Showers","Jameill","QB",569,"Jameill Showers","78",1034153,697,2010
"Kloss","Marvin","K",573,"Marvin Kloss","78",1033846,651,2010
"Johnson","Malcolm","WR",574,"Malcolm Johnson","78",1032840,430,2010
"Davis","Devont'a","CB",575,"Devont'a Davis","78",1044190,817,2010
"Martin","Desmond","S",577,"Desmond Martin","78",1034215,700,2010
"Gore","Jakhari","RB",578,"Jakhari Gore","78",1032400,231,2010
"Gore","Jakhari","RB",578,"Jakhari Gore","78",1032400,365,2010
"Talbott","Terrence","CB",580,"Terrence Talbott","78",1032703,418,2010
"Swigert","Bobby","WR",581,"Bobby Swigert","78",1031225,67,2010
"Hartvigson","Michael","TE",586,"Michael Hartvigson","78",1034928,756,2010
"Mathieu","Tyrann","CB",599,"Tyrann Mathieu","77",1032394,365,2010
"Davis","Justen","WR",600,"Justen Davis","77",1036400,711,2010
"Moore","Kendall","ILB",601,"Kendall Moore","77",1033322,513,2010
"Perez-Means","Duan","TE",608,"Duan Perez-Means","77",1034761,742,2010
"Zwinak","Zach","FB",610,"Zach Zwinak","77",1033568,539,2010
"Hill","Austin","WR",614,"Austin Hill","77",1030958,29,2010
"Drake","Tony","RB",619,"Tony Drake","77",1031582,156,2010
"Underwood","Cole","OG",624,"Cole Underwood","77",1034004,674,2010
"Peeler","T.J.","RB",625,"T.J. Peeler","77",1033602,545,2010
"King","Jazz","WR",627,"Jazz King","77",1032507,388,2010
"Carnes","Brion","QB",634,"Brion Carnes","77",1032957,463,2010
"Carnes","Brion","QB",634,"Brion Carnes","77",1032957,504,2010
"Austin","Tarean","QB",636,"Tarean Austin","77",1033142,473,2010
"Yankey","David","OT",640,"David Yankey","77",1034005,674,2010
"Douglas","Ja'Terian","RB",641,"Ja'Terian Douglas","77",1034470,719,2010
"Bonnell","Dillon","OG",643,"Dillon Bonnell","77",1034011,674,2010
"Taylor","Justin","DE",644,"Justin Taylor","77",1042278,742,2010
"Howard","D.J.","RB",646,"D.J. Howard","77",1031547,147,2010
"Owah","Alex","RB",647,"Alex Owah","77",1031714,196,2010
"Bennett","Bryan","QB",648,"Bryan Bennett","77",1033527,529,2010
"Bennett","Bryan","QB",648,"Bryan Bennett","77",1033527,655,2010
"Faustin","Jhony","CB",649,"Jhony Faustin","77",1040828,503,2010
"Joyce","Mark","S",652,"Mark Joyce","77",1033815,651,2010
"Morse","Jared","DT",654,"Jared Morse","77",1034752,736,2010
"Cooper","Desmond","S",655,"Desmond Cooper","77",1034837,749,2010
"Fields","Darryl","RB",658,"Darryl Fields","77",1033904,663,2010
"Jenkins","Martin","CB",660,"Martin Jenkins","77",1031552,147,2010
"Richardson","Torian","WR",669,"Torian Richardson","77",1031737,196,2010
"Taylor","Vince","DT",673,"Vince Taylor","77",1034742,736,2010
"Craig","Zack","S",675,"Zack Craig","77",1033410,521,2010
"Herod","Ricki","WR",676,"Ricki Herod","77",1032313,328,2010
"Rhodes","Jerrell","RB",680,"Jerrell Rhodes","77",1032570,404,2010
"Ash","Richard","DT",682,"Richard Ash","77",1032718,418,2010
"Wharton","Garic","WR",686,"Garic Wharton","77",1030952,29,2010
"Wheeler","Diamonte","DT",687,"Diamonte Wheeler","77",1033450,521,2010
"Wheeler","Diamonte","DT",687,"Diamonte Wheeler","77",1053320,624,2010
"Kirkwood","Donnell","RB",688,"Donnell Kirkwood","77",1032779,428,2010
"Robinson","DeMarcus","RB",692,"DeMarcus Robinson","77",1032254,327,2010
"Hopkins","Stephen","RB",693,"Stephen Hopkins","77",1032708,418,2010
"Lewis","Deantre","RB",699,"Deantre Lewis","77",1030916,28,2010
"Harris","John","WR",701,"John Harris","77",1034265,703,2010
"Potts","James","RB",703,"James Potts","77",1031330,86,2010
"Blue","Alfred","RB",704,"Alfred Blue","77",1032396,365,2010
"Bush","Dartwan","DE",708,"Dartwan Bush","77",1034248,700,2010
"Breeland","Bashaud","S",709,"Bashaud Breeland","77",1031545,147,2010
"Jones","Nick","WR",710,"Nick Jones","77",81905,9,2010
"Jones","Nick","WR",710,"Nick Jones","77",1033776,648,2010
"Jones","Nick","WR",710,"Nick Jones","77",1021226,550,2010
"White","Kevin","CB",713,"Kevin White","77",1034191,698,2010
"Givens","Andre","RB",716,"Andre Givens","77",1046534,71,2010
"Rock","Fritz","WR",719,"Fritz Rock","77",1032109,301,2010
"Jackson","Tim","DE",720,"Tim Jackson","77",1032954,457,2010
"Worle","Brandon","FB",723,"Brandon Worle","77",1032402,365,2010
"Anderson","Kevin","WR",725,"Kevin Anderson","77",1030913,28,2010
"Anderson","Kevin","WR",725,"Kevin Anderson","77",1030913,695,2010
"Sullivan","Dominique","QB",727,"Dominique Sullivan","77",1033917,664,2010
"Gibson","Cody","OT",728,"Cody Gibson","77",1033801,648,2010
"James","Matt","WR",729,"Matt James","77",1034850,749,2010
"Mason","Marquis","WR",732,"Marquis Mason","77",1035062,796,2010
"Brown","Matt","QB",733,"Matt Brown","77",1034184,698,2010
"Brown","Matt","QB",733,"Matt Brown","77",1020448,299,2010
