"Last.Name","First.Name","Position","Rank","Full.Name","Grade","Player.Code","Team.Code","year"
"Thompson","Brandon","DT",40,"Brandon Thompson","83",1015974,147,2008
"Adams","Spencer","S",41,"Spencer Adams","83",1015970,147,2008
"Green","William","DE",44,"William Green","83",1016314,235,2008
"Ellington","Andre","RB",45,"Andre Ellington","83",1015945,147,2008
"Tyson","DeAngelo","DT",46,"DeAngelo Tyson","83",1016388,257,2008
"Dean","Aundre","RB",47,"Aundre Dean","83",1015808,110,2008
"Lawrence","T.J.","WR",50,"T.J. Lawrence","82",1016284,235,2008
"Manuel","E.J.","QB",52,"E.J. Manuel","82",1016260,234,2008
"Tolliver","Chris","WR",53,"Chris Tolliver","82",1016790,365,2008
"Gray","Cyrus","RB",58,"Cyrus Gray","82",1018539,697,2008
"Luck","Andrew","QB",62,"Andrew Luck","82",1018393,674,2008
"Middleton","Kavario","TE",63,"Kavario Middleton","82",1019324,756,2008
"Middleton","Kavario","TE",63,"Kavario Middleton","82",1043475,441,2008
"Johnson","Aldarius","WR",64,"Aldarius Johnson","82",1017024,415,2008
"Brewer","Xavier","CB",66,"Xavier Brewer","82",1015950,147,2008
"Humphrey","Jarvis","DT",67,"Jarvis Humphrey","82",1018673,703,2008
"Johnson","Davon","WR",68,"Davon Johnson","82",1017038,415,2008
"Holmes","Khaled","OG",69,"Khaled Holmes","82",1018248,657,2008
"Hatcher","Karnell","S",71,"Karnell Hatcher","82",1016797,365,2008
"Stonum","Darryl","WR",72,"Darryl Stonum","82",1017084,418,2008
"Stonum","Darryl","WR",72,"Darryl Stonum","82",1017084,51,2008
"Owens","Jameel","WR",73,"Jameel Owens","82",1017852,719,2008
"Owens","Jameel","WR",73,"Jameel Owens","82",1017852,522,2008
"Kalil","Matt","OT",74,"Matt Kalil","82",1018247,657,2008
"Curtis","De'Anthony","RB",77,"De'Anthony Curtis","82",1015438,31,2008
"McClain","Antoine","OT",79,"Antoine McClain","82",1015963,147,2008
"Wilson","Tyler","QB",82,"Tyler Wilson","82",1015456,31,2008
"Johnson","Ethan","DE",83,"Ethan Johnson","82",1017734,513,2008
"Allen","Dwayne","TE",84,"Dwayne Allen","82",1015969,147,2008
"Slaughter","Jamoris","S",88,"Jamoris Slaughter","82",1017706,513,2008
"Gray","Jonas","RB",91,"Jonas Gray","82",1017705,513,2008
"Benton","DeAngelo","WR",93,"DeAngelo Benton","81",1023112,37,2008
"Hales","DeSean","WR",98,"DeSean Hales","81",1018668,703,2008
"Jones","Dwight","WR",99,"Dwight Jones","81",1022833,457,2008
"Major","Jon","ILB",102,"Jon Major","81",1016024,157,2008
"Lamb","Tim","DT",107,"Tim Lamb","81",1018804,716,2008
"Walker","Deion","WR",108,"Deion Walker","81",1017697,513,2008
"Walker","Deion","WR",108,"Deion Walker","81",1017697,400,2008
"Rudolph","Kyle","TE",110,"Kyle Rudolph","81",1017735,513,2008
"Stoneburner","Jake","TE",112,"Jake Stoneburner","81",1017738,518,2008
"Ingram","Mark","RB",113,"Mark Ingram","81",1015238,8,2008
"Cook","Taylor","QB",114,"Taylor Cook","81",1017018,574,2008
"Cook","Taylor","QB",114,"Taylor Cook","81",1017018,415,2008
"Burns","Chris","RB",115,"Chris Burns","81",1045441,400,2008
"Burns","Chris","RB",115,"Chris Burns","81",1017994,545,2008
"Crissman","Nick","QB",117,"Nick Crissman","81",1015797,110,2008
"Moore","Brandon","TE",120,"Brandon Moore","81",1017113,418,2008
"Staley","Kye","RB",122,"Kye Staley","81",1017803,521,2008
"Jones","Landry","QB",127,"Landry Jones","81",1017836,522,2008
"Johnson","Justin","RB",131,"Justin Johnson","81",1009162,288,2008
"Johnson","Justin","RB",131,"Justin Johnson","81",1017844,522,2008
"Johnson","Justin","RB",131,"Justin Johnson","81",1007719,691,2008
"Smith","Tyron","OT",133,"Tyron Smith","81",1018245,657,2008
"Perry","Nick","DE",135,"Nick Perry","81",1018250,657,2008
"Howard","Travis","CB",141,"Travis Howard","81",1017744,518,2008
"Boykins","Kerry","WR",145,"Kerry Boykins","80",1016949,392,2008
"Brown","Jeremy","CB",148,"Jeremy Brown","80",1016290,235,2008
"Benjamin","Travis","WR",151,"Travis Benjamin","80",1017037,415,2008
"Smith","Eric","RB",153,"Eric Smith","80",1015471,37,2008
"Ray","Melvin","WR",159,"Melvin Ray","80",1046400,37,2008
"Page","Kelly","QB",160,"Kelly Page","80",1015521,47,2008
"Clement","Chase","TE",161,"Chase Clement","80",1016818,365,2008
"Ward","Martin","RB",162,"Martin Ward","80",1016903,388,2008
"Boyd","Aaron","WR",165,"Aaron Boyd","80",1016762,334,2008
"Gray","MarQueis","QB",166,"MarQueis Gray","80",1017172,428,2008
"Posey","DeVier","WR",170,"DeVier Posey","80",1017759,518,2008
"Page","Kenneth","OG",171,"Kenneth Page","80",1015962,147,2008
"Wienke","John","QB",173,"John Wienke","80",1016627,312,2008
"Carter","Mario","TE",174,"Mario Carter","80",1017548,490,2008
"Sunseri","Tino","QB",175,"Tino Sunseri","80",1017990,545,2008
"Collier","Thearon","WR",176,"Thearon Collier","80",1017019,415,2008
"Collier","Thearon","WR",176,"Thearon Collier","80",1017019,657,2008
"Ambrose","Luther","RB",179,"Luther Ambrose","80",1017605,498,2008
"Harkey","Cory","TE",183,"Cory Harkey","80",1015832,110,2008
"Fuller","Jeff","WR",184,"Jeff Fuller","80",1018569,697,2008
"Robinson","Trevor","OG",193,"Trevor Robinson","80",1017728,513,2008
"Poole","Tauren","RB",198,"Tauren Poole","80",1018502,694,2008
"Murray","Demetris","RB",200,"Demetris Murray","80",1018194,651,2008
"Bass","Ryan","RB",201,"Ryan Bass","80",1015318,295,2008
"Bass","Ryan","RB",201,"Ryan Bass","80",1015318,28,2008
"James","LaMichael","RB",207,"LaMichael James","80",1017926,529,2008
"Smith","Fred","WR",210,"Fred Smith","80",59864,718,2008
"Smith","Fred","WR",210,"Fred Smith","80",1017062,416,2008
"Hines","Omarius","WR",211,"Omarius Hines","80",1016311,235,2008
"Dotsy","Vaughn","OG",212,"Vaughn Dotsy","80",1015387,29,2008
"Quinn","Robert","DE",213,"Robert Quinn","80",1017309,457,2008
"Jones","Marvin","WR",214,"Marvin Jones","80",1015763,107,2008
"Sturgis","Caleb","K",215,"Caleb Sturgis","80",1016285,235,2008
"Jarrett","Jamaar","DE",216,"Jamaar Jarrett","80",1015358,28,2008
"Whitley","Eddie","CB",217,"Eddie Whitley","80",1019163,742,2008
"Martin","Mike","DT",218,"Mike Martin","80",1017108,418,2008
"Parish","Darius","DT",220,"Darius Parish","80",1016727,328,2008
"Casey","Jurrell","DT",221,"Jurrell Casey","80",1018254,657,2008
"Williams","Josh","DE",222,"Josh Williams","80",1017332,463,2008
"Williams","Josh","DE",222,"Josh Williams","80",1051910,693,2008
"Koehler","Solomon","DT",224,"Solomon Koehler","80",1015393,29,2008
"Streeter","Tommy","WR",225,"Tommy Streeter","80",1017039,415,2008
"Hunt","Reggie","RB",226,"Reggie Hunt","80",1015468,37,2008
"Hanna","James","TE",227,"James Hanna","80",1017872,522,2008
"Jones","Marquan","WR",228,"Marquan Jones","80",1015946,147,2008
"Jackson","Dontavius","RB",230,"Dontavius Jackson","80",1016361,9,2008
"Buchanan","Mark","OT",231,"Mark Buchanan","80",1018663,703,2008
"Johnson","Malcolm","WR",232,"Malcolm Johnson","80",1032840,430,2008
"Jefferson","Jordan","QB",237,"Jordan Jefferson","80",1016820,365,2008
"Gillespie","Tony","DT",239,"Tony Gillespie","80",1041964,716,2008
"Edwards","Tyler","TE",240,"Tyler Edwards","80",1016802,365,2008
"Jefferson","D.C.","QB",241,"D.C. Jefferson","79",1018069,587,2008
"Dodge","Riley","QB",242,"Riley Dodge","79",1017555,497,2008
"Dodge","Riley","QB",242,"Riley Dodge","79",1043342,402,2008
"Johnson","Sedrick","WR",243,"Sedrick Johnson","79",1016585,311,2008
"Phillips","Curt","QB",245,"Curt Phillips","79",1019436,796,2008
"Fortson","Jarmon","WR",251,"Jarmon Fortson","79",1016274,234,2008
"Jones","Datone","DE",253,"Datone Jones","79",1015836,110,2008
"Mobley","Willie","DE",255,"Willie Mobley","79",1017763,518,2008
"Mobley","Willie","DE",255,"Willie Mobley","79",1017763,472,2008
"DiLillo","Nic","TE",256,"Nic DiLillo","79",1017761,518,2008
"Goodman","John","WR",257,"John Goodman","79",1017730,513,2008
"Shaw","Greg","OT",259,"Greg Shaw","79",1016814,365,2008
"Wilder","O'Neal","WR",260,"O'Neal Wilder","79",1017210,430,2008
"McGuffie","Sam","RB",261,"Sam McGuffie","79",1017081,574,2008
"McGuffie","Sam","RB",261,"Sam McGuffie","79",1017081,418,2008
"Matchett","Ivan","RB",264,"Ivan Matchett","79",1015241,8,2008
"Florence","Nick","QB",266,"Nick Florence","79",1023181,51,2008
"Palmer","Tobias","ATH",268,"Tobias Palmer","79",1033159,490,2008
"Okafor","Collins","RB",271,"Collins Okafor","79",1017341,463,2008
"Wright","Jarius","WR",272,"Jarius Wright","79",1015446,31,2008
"Johnson","Desmond","RB",273,"Desmond Johnson","79",1018329,664,2008
"Sanders","Zebrie","OT",274,"Zebrie Sanders","79",1016270,234,2008
"Haden","Josh","RB",277,"Josh Haden","79",1015596,67,2008
"Golden","Robert","CB",280,"Robert Golden","79",1015361,29,2008
"Byrd","Laron","WR",281,"Laron Byrd","79",1017028,415,2008
"Graham","Hubie","TE",282,"Hubie Graham","79",1016549,545,2008
"Graham","Hubie","TE",282,"Hubie Graham","79",1016549,301,2008
"Cwynar","Sean","DT",284,"Sean Cwynar","79",1017736,513,2008
"Fauria","Joseph","TE",285,"Joseph Fauria","79",1017732,513,2008
"Fauria","Joseph","TE",285,"Joseph Fauria","79",1017732,110,2008
"Thomas","Chase","DE",291,"Chase Thomas","79",1018419,674,2008
"Gaye","Jonathan","RB",294,"Jonathan Gaye","79",1015980,156,2008
"Lewis-Moore","Kapron","DE",296,"Kapron Lewis-Moore","79",1017733,513,2008
"Moore","Rahim","S",297,"Rahim Moore","79",1015807,110,2008
"Lewis","Brandon","DE",301,"Brandon Lewis","79",1046361,31,2008
"Jackson","Kenji","S",305,"Kenji Jackson","79",1017264,434,2008
"Washington","Brandon","OG",306,"Brandon Washington","79",1003956,719,2008
"Jones","Andrew","TE",307,"Andrew Jones","79",1017295,434,2008
"Gideon","Blake","S",308,"Blake Gideon","79",1018644,703,2008
"Williams","Hafis","DT",310,"Hafis Williams","79",1017729,513,2008
"Barner","Kenjon","RB",312,"Kenjon Barner","79",1017930,529,2008
"Williams","Cruz","WR",317,"Cruz Williams","79",1016853,366,2008
"Price","A.J.","WR",318,"A.J. Price","79",1017961,539,2008
"Price","A.J.","WR",318,"A.J. Price","79",1017961,5,2008
"Childs","Greg","WR",319,"Greg Childs","79",1015458,31,2008
"Okpara","Ugo","CB",321,"Ugo Okpara","79",1015602,67,2008
"Branch","Matt","TE",323,"Matt Branch","79",1016816,365,2008
"Adams","Harry","WR",326,"Harry Adams","79",1015462,37,2008
"Painter","Vinston","OT",327,"Vinston Painter","79",1019198,742,2008
"Becton","Nick","OT",331,"Nick Becton","79",1026861,742,2008
"Harris","Jacory","QB",334,"Jacory Harris","79",1017016,415,2008
"Griffin","Ryan","QB",335,"Ryan Griffin","79",1018808,718,2008
"Jackson","Star","QB",337,"Star Jackson","79",1015237,8,2008
"Jackson","Star","QB",337,"Star Jackson","79",1038257,254,2008
"Hester","Aaron","CB",338,"Aaron Hester","79",1015834,110,2008
"Martin","Markelle","S",340,"Markelle Martin","79",1017792,521,2008
"Ladner","Spencer","TE",345,"Spencer Ladner","79",1015778,107,2008
"Douglas","Aaron","TE",348,"Aaron Douglas","79",1018520,694,2008
"Green","Brandon","WR",349,"Brandon Green","79",1017156,428,2008
"Smith","Erik","RB",350,"Erik Smith","79",1019443,796,2008
"Smith","Erik","RB",350,"Erik Smith","79",1037148,299,2008
"Bolden","Ralph","RB",351,"Ralph Bolden","79",1018020,559,2008
"Hills","Jeremy","RB",352,"Jeremy Hills","79",1018649,703,2008
"Holt","Austin","TE",355,"Austin Holt","79",1031306,77,2008
"Trisby","Corey","QB",356,"Corey Trisby","79",1018693,704,2008
"Bushell","Adrian","CB",357,"Adrian Bushell","79",1016289,235,2008
"Bushell","Adrian","CB",357,"Adrian Bushell","79",1016289,367,2008
"Collier","Averin","RB",359,"Averin Collier","79",1018428,688,2008
"Davis","Brandon","RB",365,"Brandon Davis","79",1015853,128,2008
"Davis","Brandon","RB",365,"Brandon Davis","79",1047741,366,2008
"Davis","Brandon","RB",365,"Brandon Davis","79",1014315,692,2008
"Owusu","Chris","WR",367,"Chris Owusu","78",1018417,674,2008
"Knox","Milton","RB",368,"Milton Knox","78",1015802,96,2008
"Knox","Milton","RB",368,"Milton Knox","78",1015802,110,2008
"Willis","Darius","RB",369,"Darius Willis","78",1016560,306,2008
"Swinton","Jerome","CB",371,"Jerome Swinton","78",1028806,817,2008
"Haynes","Riley","ILB",372,"Riley Haynes","78",1019234,749,2008
"Wiggs","Carson","K",375,"Carson Wiggs","78",1018028,559,2008
"Scott","Matt","QB",377,"Matt Scott","78",1015374,29,2008
"Campbell","Devonte","TE",378,"Devonte Campbell","78",1016950,392,2008
"Dorman","Tommy","QB",382,"Tommy Dorman","78",1018524,697,2008
"Graham","T.J.","WR",384,"T.J. Graham","78",1017539,490,2008
"Randall","Kheeston","DT",386,"Kheeston Randall","78",1018672,703,2008
"Ford","Brandon","WR",387,"Brandon Ford","78",1015967,147,2008
"Scott","Chris","S",388,"Chris Scott","78",1018587,698,2008
"Spano","Kody","QB",389,"Kody Spano","78",1017371,463,2008
"Patterson","Daymond","WR",390,"Daymond Patterson","78",1016705,328,2008
"Odoms","Martavious","WR",392,"Martavious Odoms","78",1017114,418,2008
"Deehan","Ryan","TE",395,"Ryan Deehan","78",1016025,157,2008
"Mosley","Jamal","TE",396,"Jamal Mosley","78",1017829,521,2008
"Mosley","Jamal","TE",396,"Jamal Mosley","78",1017829,433,2008
"Dorsey","Kevin","WR",397,"Kevin Dorsey","78",1016931,392,2008
"Scott","Cordale","WR",399,"Cordale Scott","78",1016516,301,2008
"Scott","Cordale","WR",399,"Cordale Scott","78",1016516,709,2008
"Moutra","Antwon","WR",400,"Antwon Moutra","78",1043436,441,2008
"Moutra","Antwon","WR",400,"Antwon Moutra","78",1015833,110,2008
"Bennett","Jimmy","OT",401,"Jimmy Bennett","78",1016065,164,2008
"Harrelson","Todd","WR",404,"Todd Harrelson","78",1017322,457,2008
"Cissoko","Boubacar","CB",405,"Boubacar Cissoko","78",1017093,418,2008
"Uzzi","Omoregie","OG",406,"Omoregie Uzzi","78",1016339,255,2008
"Way","Tress","K",407,"Tress Way","78",1017849,522,2008
"Cruz","Mike","TE",409,"Mike Cruz","78",1018009,545,2008
"Barksdale","Darius","RB",412,"Darius Barksdale","78",1035495,315,2008
"Freeman","Dalton","OG",417,"Dalton Freeman","78",1015959,147,2008
"Cooper","Jonathan","OG",419,"Jonathan Cooper","78",1017319,457,2008
"Lewis","Carlton","S",420,"Carlton Lewis","78",1015948,147,2008
"Lewis","Carlton","S",420,"Carlton Lewis","78",1052654,659,2008
"Womble","Jamal","RB",424,"Jamal Womble","78",1040841,503,2008
"Womble","Jamal","RB",424,"Jamal Womble","78",1017315,457,2008
"Daniels","Matt","S",427,"Matt Daniels","78",1016086,193,2008
"Jordan","Dion","TE",430,"Dion Jordan","78",1017948,529,2008
"Shakoor","Ahmed","CB",431,"Ahmed Shakoor","78",1016912,388,2008
"Holmes","Damien","DE",432,"Damien Holmes","78",1015837,110,2008
"Shakerin","Sausan","RB",437,"Sausan Shakerin","78",1019102,732,2008
"Edwards","Jewhan","DT",442,"Jewhan Edwards","78",1017178,428,2008
"Givens","Bryce","OT",444,"Bryce Givens","78",1016038,157,2008
"Okine","Earl","DE",448,"Earl Okine","78",1016313,235,2008
"Jeffers","Harrison","RB",450,"Harrison Jeffers","78",1018618,700,2008
"Coples","Quinton","DE",452,"Quinton Coples","78",1017324,457,2008
"Jackson","Malik","DE",453,"Malik Jackson","78",1018257,657,2008
"Jackson","Malik","DE",453,"Malik Jackson","78",1018257,694,2008
"Ashley","Darius","RB",454,"Darius Ashley","78",1016888,367,2008
"McAdoo","Michael","DE",456,"Michael McAdoo","78",1017325,457,2008
"Stinson","Xavier","RB",460,"Xavier Stinson","78",1016195,229,2008
"Merrill","Chris","DT",462,"Chris Merrill","78",1015388,29,2008
"McCray","Moses","DT",464,"Moses McCray","78",1016277,234,2008
"Parker","Andrew","TE",466,"Andrew Parker","78",1019244,749,2008
"Vallone","Scott","DT",472,"Scott Vallone","78",1018094,587,2008
"Narcisse","Casey","DT",478,"Casey Narcisse","78",1017643,498,2008
"Anderson","Clint","OG",479,"Clint Anderson","78",1018868,719,2008
"Walcott","Ausar","S",483,"Ausar Walcott","78",1019208,746,2008
"Stroud","Keith","WR",484,"Keith Stroud","78",1018090,587,2008
"Whaley","Kevin","RB",485,"Kevin Whaley","78",1017175,428,2008
"Robinson","Steven","OG",487,"Steven Robinson","78",1015851,128,2008
"Cato","David","S",492,"David Cato","78",1036248,676,2008
"Shaw","Michael","RB",493,"Michael Shaw","78",1017082,418,2008
"Harris","Duriel","WR",494,"Duriel Harris","78",1029312,553,2008
"Martin","Jonathan","OT",496,"Jonathan Martin","78",1018416,674,2008
"Horton","Wes","DE",498,"Wes Horton","78",1018256,657,2008
"Massie","Bobby","OT",499,"Bobby Massie","78",1024974,433,2008
"Knowlton","Carson","DE",501,"Carson Knowlton","78",1022478,1004,2008
"Sutton","Chaz","DE",502,"Chaz Sutton","78",1025962,648,2008
"Mack","Torrey","RB",505,"Torrey Mack","78",1019204,746,2008
"Doss","Tandon","WR",506,"Tandon Doss","78",1016575,306,2008
"Coles","D.J.","WR",509,"D.J. Coles","78",1026873,742,2008
"Antolin","Keola","RB",510,"Keola Antolin","78",1015363,29,2008
"Wedderburn","Mark","TE",511,"Mark Wedderburn","78",1017985,539,2008
"Via","Michael","OT",512,"Michael Via","78",1019188,742,2008
"Polk","Chris","WR",520,"Chris Polk","78",1019293,756,2008
"Watson","Richard","RB",524,"Richard Watson","78",1016335,255,2008
"Fuller","Austin","WR",529,"Austin Fuller","78",1026855,663,2008
"St. Julien","Ryan","CB",532,"Ryan St. Julien","78",1016795,365,2008
"Swedenburg","Baker","K",535,"Baker Swedenburg","78",1024914,430,2008
"Mitchell","Britt","OT",537,"Britt Mitchell","78",1003787,703,2008
"Childs","Jarell","RB",538,"Jarell Childs","78",1016665,327,2008
"Rosario","Nelson","WR",540,"Nelson Rosario","77",1015830,110,2008
"Sweeney","Beau","QB",543,"Beau Sweeney","77",1015791,107,2008
"White","Nihja","WR",545,"Nihja White","77",1020099,180,2008
"White","Nihja","WR",545,"Nihja White","77",1042858,180,2008
"Leonard","Luther","QB",551,"Luther Leonard","77",1019295,756,2008
"Hall","Matt","OT",553,"Matt Hall","77",1015455,31,2008
"Kozak","Kyle","DE",554,"Kyle Kozak","77",1016579,306,2008
"Tuitea","Toa","DE",556,"Toa Tuitea","77",1015360,28,2008
"Betros","Scott","ILB",562,"Scott Betros","77",1019231,749,2008
"Harper","Antonio","DE",568,"Antonio Harper","77",1026543,716,2008
"Blackman","Dominique","QB",571,"Dominique Blackman","77",1019297,295,2008
"Blackman","Dominique","QB",571,"Dominique Blackman","77",1019297,756,2008
"Payne","Phillip","WR",573,"Phillip Payne","77",1017385,465,2008
"Sykes","Fred","WR",576,"Fred Sykes","77",1016548,301,2008
"Grissom","Cory","DT",580,"Cory Grissom","77",1018205,651,2008
"Woods","D.J.","WR",582,"D.J. Woods","77",1015916,140,2008
"Woods","D.J.","WR",582,"D.J. Woods","77",1055938,400,2008
"Tinker","Ed","WR",584,"Ed Tinker","77",1025749,545,2008
"Dangerfield","Kendall","DT",585,"Kendall Dangerfield","77",1017148,419,2008
"Asack","Paul","K",586,"Paul Asack","77",1016095,193,2008
"Ray","Caulton","RB",587,"Caulton Ray","77",1037580,771,2008
"Ray","Caulton","RB",587,"Caulton Ray","77",1017046,416,2008
"Ros","Bryce","TE",588,"Bryce Ros","77",1016384,257,2008
"Commack","Avis","WR",590,"Avis Commack","77",1016255,234,2008
"Lewis","Anthony","OLB",592,"Anthony Lewis","77",1016449,288,2008
"Hawkinson","Tanner","TE",595,"Tanner Hawkinson","77",1016724,328,2008
"Barry","Adam","QB",599,"Adam Barry","77",1019480,811,2008
"Charest","Jacob","QB",602,"Jacob Charest","77",1016518,301,2008
"Tuggle","Justin","QB",605,"Justin Tuggle","77",1015619,67,2008
"Tuggle","Justin","QB",605,"Justin Tuggle","77",1015619,327,2008
"Massaro","Pete","DE",606,"Pete Massaro","77",1017979,539,2008
"Jones","James","DE",609,"James Jones","77",1022638,231,2008
"Cox","Mike","RB",613,"Mike Cox","77",73408,255,2008
"Thomas","Tommie","S",614,"Tommie Thomas","77",1018021,559,2008
"Taylor","Cooper","S",618,"Cooper Taylor","77",1016319,255,2008
"Gray","Jeremy","DE",619,"Jeremy Gray","77",1017827,521,2008
"Ford","Jason","RB",620,"Jason Ford","77",1016523,301,2008
"Polk","Jordan","WR",621,"Jordan Polk","77",1019325,756,2008
"Johnson","Dennis","RB",622,"Dennis Johnson","77",1015445,31,2008
"Cotton","Ben","TE",624,"Ben Cotton","77",1017377,463,2008
"Mason","Deaunte","QB",628,"Deaunte Mason","77",1053901,6,2008
"Blaylock","Romie","WR",630,"Romie Blaylock","77",1015562,51,2008
"Smith","Ahkeem","RB",631,"Ahkeem Smith","77",1018471,690,2008
"Harper","Eric","DE",637,"Eric Harper","77",1016857,366,2008
"Harper","Eric","DE",637,"Eric Harper","77",1052357,261,2008
"Wallace","Andrew","OT",639,"Andrew Wallace","77",1017540,490,2008
"Rice","Cartier","CB",640,"Cartier Rice","77",1016766,334,2008
"Armstead","Armond","DT",641,"Armond Armstead","77",1018255,657,2008
"Jackson","Jerrell","WR",644,"Jerrell Jackson","77",1017273,434,2008
"Datko","Andrew","OT",645,"Andrew Datko","77",1016269,234,2008
"Range","Lonzie","WR",652,"Lonzie Range","77",1016581,311,2008
"Smelley","Brad","TE",654,"Brad Smelley","77",1015235,8,2008
"Ellis","Reggie","DT",660,"Reggie Ellis","77",1025230,473,2008
"Fairchild","Trey","WR",663,"Trey Fairchild","77",1027536,202,2008
"Fairchild","Trey","WR",663,"Trey Fairchild","77",1018425,688,2008
"Chambers","O'Neill","WR",668,"O'Neill Chambers","77",1015664,77,2008
"Walker","Casey","DT",677,"Casey Walker","77",1017864,522,2008
"Boykin","Brandon","CB",678,"Brandon Boykin","77",1016358,257,2008
"McDonough","Jake","DE",681,"Jake McDonough","77",1016621,311,2008
"Dennard","Alfonzo","CB",686,"Alfonzo Dennard","77",1017326,463,2008
"Washington","Cornelius","DE",687,"Cornelius Washington","77",1016383,257,2008
"Pickens","A.J.","WR",689,"A.J. Pickens","77",1015357,28,2008
"Poehlmann","Luke","OT",696,"Luke Poehlmann","77",1018664,703,2008
"Maginot","Roddy","WR",701,"Roddy Maginot","77",1018049,574,2008
"Griffin","Robert","QB",702,"Robert Griffin","77",1015536,51,2008
"Adams","Darvin","WR",706,"Darvin Adams","77",1015492,37,2008
"Brown","Jaron","WR",707,"Jaron Brown","77",1015966,147,2008
"Wright","Marcus","RB",708,"Marcus Wright","77",1016325,255,2008
"Wright","Marcus","RB",708,"Marcus Wright","77",1029417,699,2008
"Cantu","Blake","WR",709,"Blake Cantu","77",1025649,529,2008
"Hollingsworth","Jay","RB",710,"Jay Hollingsworth","77",1016081,193,2008
"Paine","DeMarco","WR",711,"DeMarco Paine","77",1016626,414,2008
"Paine","DeMarco","WR",711,"DeMarco Paine","77",1016626,312,2008
"Dixon","Damion","WR",712,"Damion Dixon","77",1029997,402,2008
"Dixon","Damion","WR",712,"Damion Dixon","77",1016892,367,2008
"Johnson","Michael","RB",717,"Michael Johnson","77",1036517,769,2008
"Johnson","Michael","RB",717,"Michael Johnson","77",44401,746,2008
"Johnson","Michael","RB",717,"Michael Johnson","77",87078,253,2008
"Johnson","Michael","RB",717,"Michael Johnson","77",1058413,774,2008
"Hagans","Cordian","DT",720,"Cordian Hagans","77",1016811,365,2008
"Hagans","Cordian","DT",720,"Cordian Hagans","77",1016811,671,2008
"Johnson","Jerry","WR",722,"Jerry Johnson","77",1015831,110,2008
"Bryant","Daniel","WR",727,"Daniel Bryant","77",1018201,651,2008
"Booi","Ramon","DT",731,"Ramon Booi","77",1019251,749,2008
"Thompkins","Kendal","WR",732,"Kendal Thompkins","77",1017023,415,2008
"Figueroa","Steven","TE",734,"Steven Figueroa","76",1015355,28,2008
"Figueroa","Steven","TE",734,"Steven Figueroa","76",1043720,504,2008
"Robinson","Jermaine","S",737,"Jermaine Robinson","76",1026475,709,2008
"Renfree","Sean","QB",740,"Sean Renfree","76",1016078,193,2008
"Salmon","Randy","DT",743,"Randy Salmon","76",1032501,367,2008
"Perry","Darriet","RB",744,"Darriet Perry","76",1016209,231,2008
"Davis","Kenny","DT",745,"Kenny Davis","76",1018186,648,2008
